PaymentID,LoanID,CustomerID,PaymentDate,AmountPaid,PrincipalComponent,InterestComponent,LateFee,PaymentStatus,PaymentMethod,ReceiptNumber,Currency,DaysPastDue,Channel,Notes
PM00003812,L0007415,C000852,21-Jan-2024 08:38,214.01,97.76,116.25,0.0,Failed,NETBANKING,R681519,USD,0.0,MobileApp,Manual payment
PM00003813,L0006564,C000685,07-18-2024,405.45,147.49,257.96,50.0,Success,UPI,R594760,USD,0.0,Partner,Auto-debit
PM00003814,L0001006,C007618,11-15-2024,334.26,115.71,218.55,10.0,SUCCESS,NETBANKING,R795505,EUR,0.0,BRANCH,Waiver applied
PM00003815,L0007027,C003841,03-Jul-2025 07:11,243.87,107.09,136.78,20.0,Success,CARD,R407029,USD,,BRANCH,Partial payment
PM00003816,L0000116,C000835,21/08/2024,387.42,245.01,142.41,0.0,Reversed,WALLET,R604984,USD,0.0,Agent,Auto-debit
PM00003817,L0009535,C004635,2025-01-16,191.5,58.44,133.06,0.0,SUCCESS,WALLET,R335978,USD,5.0,Agent,Auto-debit
PM00003818,L0009815,C002980,04-22-2025,42.5,33.67,8.83,50.0,Pending,WALLET,R281204,INR,60.0,MobileApp,On-time
PM00003819,L0002791,C002331,2024/03/08 04:07:06,332.14,224.94,107.2,0.0,Reversed,UPI,R915175,USD,0.0,Online,On-time
PM00003820,L0004416,C007962,13/10/2025,85.99,65.14,20.85,0.0,SUCCESS,NETBANKING,R918972,EUR,0.0,Agent,Partial payment
PM00003821,L0004276,C000741,28/06/2025,143.11,56.65,86.46,10.0,Success,WALLET,R109947,EUR,10.0,BRANCH,Waiver applied
PM00003822,L0008067,C001512,27/03/2025,202.3,err,83.39,0.0,Pending,WALLET,R620562,EUR,60.0,MobileApp,Partial payment
PM00003823,L0003698,C001292,14-Jan-2025 07:38,327.1,114.48,212.62,0.0,Reversed,CARD,R266679,USD,60.0,MobileApp,Manual payment
PM00003824,L0002416,C001619,31/05/2024,183.57,76.99,106.58,10.0,Success,CASH,R184206,EUR,0.0,Branch,Waiver applied
PM00003825,L0009476,C004521,2025-08-26,488.86,298.64,190.22,50.0,Pending,UPI,R847972,USD,60.0,MobileApp,Partial payment
PM00003826,L0002307,C006112,07/08/2024,,144.01,146.79,10.0,Reversed,CARD,R786189,INR,0.0,Branch,On-time
PM00003827,L0000507,C007683,27/12/2023,290.4,151.76,138.64,0.0,Failed,CARD,R997670,EUR,0.0,MobileApp,Partial payment
PM00003828,L0007893,C003629,08-07-2024,252.6,153.7,98.9,10.0,Failed,CASH,R380671,INR,10.0,MobileApp,Manual payment
PM00003829,L0007576,C003944,14-Apr-2024 09:49,173.54,78.66,94.88,10.0,Failed,CARD,R529686,USD,5.0,MobileApp,Waiver applied
PM00003830,L0000692,C002688,2025/04/18 14:26:57,385.47,249.18,136.29,0.0,Success,UPI,R286295,EUR,0.0,Agent,Waiver applied
PM00003831,L0008802,C004552,"Aug 03, 2024",375.28,175.49,199.79,0.0,Success,CARD,R201508,USD,30.0,Online,Partial payment
PM00003832,L0007232,C005300,2025-09-21,249.97,170.5,79.47,10.0,Success,CARD,R529035,INR,0.0,Partner,Partial payment
PM00003833,L0007289,C000327,04/04/2025,401.34,265.66,135.68,10.0,Reversed,UPI,R816160,INR,5.0,Partner,Manual payment
PM00003834,L0006740,C003278,10-16-2024,157.12,114.6,42.52,20.0,SUCCESS,WALLET,R663865,USD,30.0,Partner,Manual payment
PM00003835,L0008588,C000638,08-04-2025,459.88,224.52,235.36,10.0,SUCCESS,NETBANKING,R754419,USD,60.0,Partner,On-time
PM00003836,L0001304,C003697,28-Feb-2025 18:34,250.99,125.7,125.29,10.0,SUCCESS,UPI,R599448,USD,30.0,MobileApp,Manual payment
PM00003837,L0001846,C000927,12-26-2024,137.22,42.28,94.94,0.0,Reversed,NETBANKING,R484232,USD,5.0,Online,Partial payment
PM00003838,L0006384,C000816,"Nov 06, 2024",108.38,68.47,39.91,10.0,Reversed,WALLET,R111469,INR,5.0,Branch,On-time
PM00003839,L0000814,C006391,09-12-2024,324.66,115.2,209.46,20.0,SUCCESS,UPI,R760350,INR,0.0,Branch,Auto-debit
PM00003840,L0009557,C003479,02-01-2024,211.71,115.28,96.43,10.0,Failed,CASH,R451250,USD,10.0,Partner,Waiver applied
PM00003841,L0000933,C006980,06/06/2024,379.02,257.56,121.46,0.0,Pending,WALLET,R958129,EUR,0.0,BRANCH,Manual payment
PM00003842,L0004599,C001763,2024-05-07,410.73,275.8,134.93,10.0,Success,WALLET,R123488,EUR,0.0,Online,Auto-debit
PM00003843,L0004257,C002688,10-26-2025,239.49,119.42,120.07,0.0,Success,NETBANKING,R899698,EUR,60.0,Online,Waiver applied
PM00003844,L0002620,C004369,2024-12-26,281.89,137.7,144.19,10.0,Success,CASH,R622876,USD,60.0,Branch,Auto-debit
PM00003845,L0000009,C005138,11-May-2025 13:13,237.48,150.57,86.91,0.0,Pending,UPI,R200652,INR,5.0,MobileApp,Waiver applied
PM00003846,L0005092,C001852,11-Oct-2025 01:12,184.36,113.79,70.57,50.0,Pending,UPI,,USD,30.0,Branch,Manual payment
PM00003847,L0005170,C002964,15-Mar-2025 15:11,102.55,40.9,61.65,20.0,Pending,CARD,R582122,EUR,30.0,Partner,Waiver applied
PM00003848,L0008369,C003910,2024/06/24 18:02:03,348.5,192.58,155.92,20.0,Pending,CASH,R748576,INR,10.0,Agent,Partial payment
PM00003849,L0008693,C006407,26/06/2025,449.93,307.61,142.32,0.0,Failed,UPI,R991157,INR,60.0,Branch,Manual payment
PM00003850,L0008679,C000021,27/10/2024,297.01,187.26,109.75,0.0,SUCCESS,UPI,R964747,INR,0.0,BRANCH,Waiver applied
PM00003851,L0006786,C004691,2024/05/27 11:45:45,194.75,109.26,85.49,10.0,Success,CARD,R284616,EUR,5.0,Partner,Partial payment
PM00003852,L0004568,C003843,2025-06-27,303.39,136.72,166.67,10.0,SUCCESS,NETBANKING,R714198,USD,0.0,Online,Partial payment
PM00003853,L0002393,C000936,18-Aug-2024 09:19,400.61,206.13,194.48,50.0,Pending,NETBANKING,R136073,INR,0.0,Agent,Auto-debit
PM00003854,L0000240,C006912,09-06-2025,376.45,231.49,144.96,0.0,SUCCESS,NETBANKING,R376631,INR,0.0,Agent,Manual payment
PM00003855,L0005100,C000977,2024/06/08 10:01:20,554.28,367.79,186.49,20.0,SUCCESS,CASH,R883476,EUR,0.0,MobileApp,Manual payment
PM00003856,L0002643,C006915,2024-06-13,113.56,80.65,32.91,20.0,Reversed,CARD,R638394,USD,0.0,Agent,Manual payment
PM00003857,L0004367,C007232,12-Sep-2025 02:02,264.74,178.13,86.61,20.0,failed,WALLET,R531291,EUR,5.0,Partner,Auto-debit
PM00003858,L0006856,C002125,"Aug 05, 2025",0.0,0.0,0.0,10.0,SUCCESS,CARD,R310797,INR,0.0,BRANCH,On-time
PM00003859,L0005126,C007898,07-28-2025,154.15,55.11,99.04,0.0,Reversed,WALLET,R523060,USD,10.0,Branch,On-time
PM00003860,L0004410,C005395,2025-07-03,302.38,104.04,198.34,0.0,Pending,CASH,R646485,INR,60.0,BRANCH,Auto-debit
PM00003861,L0001854,C004525,10-Aug-2024 09:09,219.9,122.17,97.73,0.0,Reversed,WALLET,R467598,EUR,0.0,MobileApp,Waiver applied
PM00003862,L0009284,C007673,2025-03-11,396.74,165.42,231.32,0.0,SUCCESS,CARD,R353001,EUR,0.0,MobileApp,Partial payment
PM00003863,L0006214,C006541,16-Jan-2024 21:42,403.36,260.8,142.56,20.0,Success,NETBANKING,R191686,INR,60.0,Partner,On-time
PM00003864,L0001038,C007443,2024-07-15,350.9,271.8,79.1,20.0,Failed,UPI,R475385,USD,5.0,BRANCH,Waiver applied
PM00003865,L0003863,C007811,10/10/2024,355.5,281.2,74.3,0.0,Reversed,CASH,R186688,EUR,0.0,Partner,Partial payment
PM00003866,L0004202,C002715,"Feb 08, 2025",388.56,117.78,270.78,50.0,SUCCESS,WALLET,R652653,EUR,60.0,Agent,On-time
PM00003867,L0009653,C006594,2025-02-27,86.31,40.87,45.44,20.0,Pending,CARD,R537430,USD,0.0,Partner,Auto-debit
PM00003868,L0001985,C007047,12-20-2024,225.55,144.36,81.19,10.0,Reversed,WALLET,R273820,EUR,0.0,BRANCH,Auto-debit
PM00003869,L0008425,C007152,"Mar 22, 2025",170.83,129.24,41.59,0.0,failed,CASH,R935518,USD,0.0,Online,Waiver applied
PM00003870,L0006474,C005048,02-05-2024,223.83,168.23,55.6,10.0,Success,WALLET,R850736,USD,0.0,MobileApp,Waiver applied
PM00003871,L0003918,C002254,09-Feb-2024 07:57,81.73,54.96,26.77,0.0,Pending,WALLET,R751018,INR,0.0,Partner,Partial payment
PM00003872,L0002686,C003169,04-20-2024,127.65,55.74,71.91,10.0,SUCCESS,UPI,R978983,EUR,,Partner,On-time
PM00003873,L0000890,C006382,2024/04/09 09:57:03,,12.68,6.27,20.0,Failed,WALLET,R886818,EUR,5.0,MobileApp,Partial payment
PM00003874,L0008220,C004594,"Jun 06, 2025",403.94,322.23,81.71,20.0,Pending,WALLET,R666692,USD,0.0,BRANCH,On-time
PM00003875,L0003969,C000704,14-Dec-2023 02:06,178.41,108.03,70.38,20.0,Reversed,NETBANKING,R259047,EUR,30.0,Online,On-time
PM00003876,L0002423,C000003,2024-08-11,479.98,319.59,160.39,0.0,Success,UPI,R166981,USD,0.0,Online,Partial payment
PM00003877,L0007069,C006570,2024/10/19 08:01:45,295.4,188.51,106.89,10.0,failed,CARD,R694454,USD,10.0,Agent,Waiver applied
PM00003878,L0002746,C003490,22/09/2024,140.33,62.78,77.55,0.0,SUCCESS,CARD,R915080,EUR,10.0,Agent,Auto-debit
PM00003879,L0005711,C006485,31-Jan-2025 00:50,178.69,129.8,48.89,0.0,failed,WALLET,R191683,EUR,0.0,MobileApp,Auto-debit
PM00003880,L0007459,C004553,11-22-2023,241.24,128.27,112.97,0.0,Reversed,NETBANKING,R849110,USD,0.0,Branch,Partial payment
PM00003881,L0004240,C005404,2024-01-03,89.95,31.89,58.06,20.0,SUCCESS,NETBANKING,R773385,EUR,10.0,Online,Manual payment
PM00003882,L0004789,C007176,07-Oct-2024 15:04,451.41,158.51,292.9,20.0,SUCCESS,CASH,R333425,EUR,0.0,MobileApp,On-time
PM00003883,L0000971,C005204,2024/01/15 10:45:02,313.58,153.46,160.12,0.0,SUCCESS,WALLET,R964931,INR,30.0,BRANCH,Manual payment
PM00003884,L0009255,C003710,16-May-2024 20:27,253.56,194.83,58.73,0.0,failed,UPI,,USD,0.0,Partner,Waiver applied
PM00003885,L0002480,C002476,2024-11-09,417.89,149.05,268.84,0.0,Success,CARD,R719084,EUR,10.0,Partner,Partial payment
PM00003886,L0004498,C002045,04-01-2024,273.86,166.25,107.61,0.0,SUCCESS,WALLET,R691478,INR,0.0,Online,Manual payment
PM00003887,L0008193,C007439,"Oct 07, 2024",,146.73,229.58,0.0,failed,CASH,R504437,INR,10.0,Branch,On-time
PM00003888,L0007986,C000938,03/06/2024,75.51,35.56,39.95,0.0,failed,CASH,R367506,USD,0.0,Branch,On-time
PM00003889,L0009973,C003781,02-16-2024,259.95,162.34,97.61,0.0,Failed,UPI,R568724,EUR,0.0,Partner,Partial payment
PM00003890,L0007379,C007831,2025-06-13,272.71,204.03,68.68,10.0,SUCCESS,CARD,R113911,EUR,60.0,Partner,Waiver applied
PM00003891,L0004298,C003043,03/04/2025,306.76,162.17,144.59,20.0,failed,CASH,R552422,EUR,0.0,BRANCH,Waiver applied
PM00003892,L0004000,C005512,"Aug 30, 2024",340.66,239.2,101.46,20.0,Pending,,R854502,USD,661.6218420822431,Agent,On-time
PM00003893,L0000174,C007259,2025/02/17 08:12:07,248.5,188.99,59.51,0.0,SUCCESS,NETBANKING,R714008,EUR,0.0,Branch,Waiver applied
PM00003894,L0007043,C007937,"Feb 16, 2024",156.61,112.67,43.94,50.0,Failed,UPI,R747066,USD,30.0,BRANCH,Waiver applied
PM00003895,L0000101,C007116,07-Jan-2024 04:02,171.43,102.87,68.56,0.0,Success,CARD,R993571,EUR,10.0,Online,Waiver applied
PM00003896,L0003863,C007078,2024-12-09,387.66,225.13,162.53,0.0,Reversed,NETBANKING,R327520,USD,30.0,BRANCH,Manual payment
PM00003897,L0009882,C004219,29/09/2024,210.44,104.25,106.19,50.0,Failed,UPI,R297703,USD,0.0,BRANCH,Manual payment
PM00003898,L0006629,C002306,09-25-2025,300.57,176.24,124.33,50.0,Failed,NETBANKING,R813897,INR,10.0,Branch,Partial payment
PM00003899,L0001344,C003281,"Dec 13, 2023",138.69,42.32,96.37,0.0,Pending,CARD,R818430,EUR,30.0,BRANCH,Partial payment
PM00003900,L0006790,C007147,"Apr 14, 2025",209.94,150.57,59.37,20.0,failed,WALLET,R717301,USD,60.0,MobileApp,Auto-debit
PM00003901,L0007494,C007255,"Aug 11, 2024",339.47,171.36,168.11,50.0,Pending,CASH,R578983,USD,5.0,Agent,On-time
PM00003902,L0004462,C005494,2025/10/14 21:32:51,162.78,110.06,52.72,0.0,Failed,NETBANKING,R779018,EUR,0.0,Branch,Auto-debit
PM00003903,L0009902,C002323,12/04/2025,256.52,124.83,131.69,0.0,Reversed,NETBANKING,R731083,INR,10.0,Partner,Manual payment
PM00003904,L0000326,C007893,"Aug 05, 2024",57.75,27.19,30.56,0.0,failed,UPI,R483186,EUR,10.0,Branch,Waiver applied
PM00003905,L0008054,C005428,02/07/2025,181.56,122.61,58.95,0.0,SUCCESS,UPI,R823441,INR,0.0,MobileApp,On-time
PM00003906,L0000234,C005211,"Mar 24, 2025",310.68,215.12,95.56,20.0,Pending,CASH,R613854,INR,0.0,Partner,On-time
PM00003907,L0009446,C006742,09-05-2025,161.41,99.5,61.91,10.0,Failed,CASH,R115529,USD,60.0,Online,On-time
PM00003908,L0003390,C002687,06/02/2025,265.52,79.67,185.85,50.0,failed,NETBANKING,R645415,EUR,0.0,BRANCH,Waiver applied
PM00003909,L0003625,C005975,01-Apr-2024 01:29,128.68,102.74,25.94,20.0,Pending,NETBANKING,R834748,USD,10.0,Partner,On-time
PM00003910,L0001074,C006200,2024/01/10 12:31:50,210.78,142.07,68.71,0.0,Failed,,R308795,INR,0.0,Branch,Partial payment
PM00003911,L0006424,C000905,"Sep 13, 2025",383.72,154.52,229.2,10.0,Success,CARD,R857684,USD,10.0,Agent,Partial payment
PM00003912,L0006819,C003193,2024-09-06,89.65,29.88,59.77,50.0,failed,CARD,R261350,INR,0.0,BRANCH,On-time
PM00003913,L0008200,C004559,28-Apr-2024 04:49,-98372.8565884478,222.66,73.37,50.0,Pending,NETBANKING,R255469,INR,60.0,Online,Manual payment
PM00003914,L0006902,C004115,2025/02/08 15:09:16,422.19,169.62,252.57,10.0,Pending,UPI,R242638,EUR,0.0,Agent,Partial payment
PM00003915,L0000800,C002776,06-01-2024,338.14,213.0,125.14,0.0,failed,UPI,R102096,EUR,10.0,Online,Partial payment
PM00003916,L0006552,C003664,31-Mar-2025 12:11,142.92,83.81,59.11,10.0,failed,CASH,R934874,USD,5.0,MobileApp,Partial payment
PM00003917,L0003110,C005970,05/12/2024,165.73,115.1,50.63,0.0,Pending,WALLET,R573716,USD,60.0,BRANCH,Manual payment
PM00003918,L0005626,C005101,2024/03/24 15:43:15,4.05,2.95,1.1,0.0,Pending,WALLET,R213742,EUR,0.0,Agent,Partial payment
PM00003919,L0004082,C001145,2024/12/14 17:48:46,,31.36,57.65,0.0,Pending,WALLET,R852821,USD,60.0,Online,Auto-debit
PM00003920,L0004260,C007746,2024-11-27,295.19,145.42,149.77,20.0,Pending,WALLET,R844589,USD,60.0,Online,Waiver applied
PM00003921,L0007886,C007898,2024/06/02 20:53:36,238.67,148.77,89.9,0.0,Failed,NETBANKING,R533087,EUR,30.0,Branch,Auto-debit
PM00003922,L0003726,C001124,2025/10/28 16:08:58,61.61,31.29,30.32,10.0,failed,CARD,R898163,EUR,5.0,Agent,On-time
PM00003923,L0002481,C006907,2024/09/21 14:38:24,86.84,47.02,39.82,0.0,Failed,CASH,R917912,USD,30.0,Partner,Auto-debit
PM00003924,L0001057,C007071,04-Dec-2023 18:36,45.21,26.6,18.61,0.0,Pending,UPI,R895130,EUR,0.0,Agent,On-time
PM00003925,L0009281,C005047,2025-03-12,182.92,54.93,127.99,0.0,Failed,,R518479,USD,5.0,Partner,On-time
PM00003926,L0003900,C004041,22-Aug-2024 14:42,91.03,x,60.55,0.0,Failed,WALLET,R886203,INR,0.0,Partner,Auto-debit
PM00003927,L0003872,C003821,12/07/2024,77.13,60.33,16.8,50.0,failed,NETBANKING,R451612,USD,10.0,MobileApp,Manual payment
PM00003928,L0006075,C001297,24-Dec-2023 03:42,448.53,224.8,223.73,0.0,SUCCESS,WALLET,R250391,EUR,60.0,Branch,On-time
PM00003929,L0007399,C006786,2024/10/07 05:08:37,42.66,29.21,13.45,50.0,SUCCESS,UPI,R940635,INR,30.0,BRANCH,Auto-debit
PM00003930,L0005957,C000726,2024-08-13,296.19,221.47,74.72,0.0,failed,NETBANKING,R305031,INR,0.0,Agent,Waiver applied
PM00003931,L0005888,C007982,2023-11-12,109.92,55.22,54.7,0.0,Success,WALLET,R389787,EUR,60.0,Agent,Waiver applied
PM00003932,L0005163,C005460,04-29-2025,280.24,114.08,166.16,0.0,Pending,WALLET,R239460,EUR,0.0,BRANCH,Waiver applied
PM00003933,L0004989,C002472,2025-08-21,88.92,59.32,29.6,0.0,SUCCESS,CASH,R651703,INR,30.0,Online,Waiver applied
PM00003934,L0000231,C001021,03/02/2025,140.42,93.85,46.57,50.0,Failed,NETBANKING,R608278,EUR,0.0,BRANCH,Waiver applied
PM00003935,L0001348,C000812,"Dec 06, 2024",197.44,65.0,132.44,0.0,SUCCESS,CASH,R527766,USD,10.0,Partner,Manual payment
PM00003936,L0004889,C003892,2025/07/31 01:14:47,240.41,86.66,153.75,0.0,Success,NETBANKING,R109165,INR,5.0,Branch,Waiver applied
PM00003937,L0009292,C004952,2025-09-08,311.35,228.55,82.8,0.0,Failed,CARD,R965785,INR,0.0,Online,Waiver applied
PM00003938,L0008329,C006363,06/04/2025,256.39,132.7,123.69,0.0,Pending,WALLET,R332204,INR,5.0,Agent,Partial payment
PM00003939,L0007552,C000069,16-Jun-2024 15:53,355.93,142.07,213.86,50.0,Reversed,CASH,R733800,USD,5.0,BRANCH,Waiver applied
PM00003940,L0003999,C006026,2025/09/25 00:03:10,340.23,251.07,89.16,10.0,SUCCESS,NETBANKING,R556369,INR,30.0,Online,Auto-debit
PM00003941,L0002449,C002626,2025/05/15 15:29:32,3.1,1.99,1.11,20.0,Success,WALLET,R763829,INR,5.0,Online,Partial payment
PM00003942,L0000333,C002971,03-27-2025,195.23,130.17,65.06,0.0,Pending,WALLET,R285220,USD,30.0,MobileApp,Waiver applied
PM00003943,L0007518,C003955,2025/02/12 17:36:06,313.67,118.39,195.28,10.0,SUCCESS,WALLET,R669457,USD,60.0,BRANCH,Manual payment
PM00003944,L0008557,C001644,10-15-2024,267.9,202.16,65.74,50.0,Failed,WALLET,R555732,EUR,30.0,Agent,Auto-debit
PM00003945,L0001655,C004641,2024/07/02 02:45:01,164.06,56.26,107.8,50.0,failed,NETBANKING,R197510,USD,60.0,Online,Waiver applied
PM00003946,L0000733,C001166,2023/12/26 08:39:05,466.82,316.12,150.7,0.0,failed,UPI,R436621,INR,0.0,MobileApp,Auto-debit
PM00003947,L0001640,C000213,01-24-2025,95.67,54.04,41.63,0.0,Pending,UPI,R634999,EUR,0.0,Partner,Partial payment
PM00003948,L0002807,C003936,"Mar 22, 2024",124.79,81.16,43.63,10.0,failed,NETBANKING,R368448,EUR,60.0,Online,Manual payment
PM00003949,L0002026,C000818,12-Nov-2023 02:53,236.1,88.26,147.84,50.0,failed,CASH,R313076,EUR,60.0,MobileApp,Manual payment
PM00003950,L0006610,C000407,21-Dec-2024 12:37,341.0,151.09,189.91,50.0,failed,UPI,R724002,EUR,0.0,Online,On-time
PM00003951,L0000665,C000124,2025/07/02 09:21:39,364.56,214.51,150.05,10.0,Reversed,NETBANKING,R107082,INR,30.0,Partner,Manual payment
PM00003952,L0003389,C004418,2024-09-01,15.12,4.96,10.16,0.0,Failed,CARD,R634931,INR,10.0,Online,Manual payment
PM00003953,L0008175,C001013,2025/08/13 02:50:07,224.35,156.9,67.45,10.0,SUCCESS,UPI,R769441,INR,0.0,BRANCH,Auto-debit
PM00003954,L0005558,C001481,15/06/2025,115.51,77.83,37.68,50.0,Pending,CASH,R386305,EUR,0.0,Agent,On-time
PM00003955,L0002626,C004842,2025-01-07,171.62,75.56,96.06,0.0,Reversed,NETBANKING,R459507,EUR,5.0,Online,On-time
PM00003956,L0007902,C001557,2024-12-07,244.89,114.03,130.86,20.0,Failed,CASH,R368763,INR,0.0,MobileApp,Partial payment
PM00003957,L0005411,C005021,2023-12-21,281.86,86.24,195.62,0.0,Success,CARD,R402580,EUR,5.0,BRANCH,Waiver applied
PM00003958,L0003873,C007237,25-Apr-2024 03:52,184.62,146.19,38.43,50.0,SUCCESS,CASH,R593198,EUR,30.0,BRANCH,Partial payment
PM00003959,L0000837,C004357,12-14-2023,186.76,118.42,68.34,0.0,Success,UPI,R472826,USD,0.0,Agent,Manual payment
PM00003960,L0000199,C002487,12-04-2023,184.2,135.04,49.16,0.0,Failed,NETBANKING,R653601,EUR,10.0,Online,Auto-debit
PM00003961,L0003589,C000245,2024-07-25,185.81,138.78,47.03,50.0,SUCCESS,WALLET,R968162,EUR,10.0,Agent,Manual payment
PM00003962,L0006435,C005314,30-Jul-2025 15:35,406.9,286.3,120.6,0.0,Reversed,WALLET,R128614,USD,0.0,Branch,Waiver applied
PM00003963,L0009428,C001524,2025/10/31 20:46:37,446.0,155.76,290.24,0.0,failed,CASH,R489295,INR,0.0,Partner,On-time
PM00003964,L0003452,C002497,12-Jul-2025 18:33,98.2,78.16,20.04,50.0,Reversed,CARD,R582953,USD,0.0,MobileApp,Waiver applied
PM00003965,L0003682,C004901,07/07/2025,560.18,342.38,217.8,0.0,Success,CASH,R460901,USD,60.0,Branch,On-time
PM00003966,L0000493,C007081,2024/10/14 03:22:48,,0.0,0.0,0.0,failed,CASH,R383261,EUR,0.0,Branch,Partial payment
PM00003967,L0003221,C006330,06-May-2024 01:46,151.0,92.43,58.57,10.0,Success,UPI,R926082,EUR,30.0,BRANCH,On-time
PM00003968,L0009749,C000137,2025-02-23,247.12,154.47,92.65,10.0,Reversed,NETBANKING,R183278,INR,0.0,MobileApp,Waiver applied
PM00003969,L0005231,C004714,01-01-2024,335.18,186.77,148.41,0.0,SUCCESS,WALLET,R622669,EUR,5.0,MobileApp,Waiver applied
PM00003970,L0005949,C000472,2025/06/21 13:49:19,328.82,219.54,109.28,20.0,Failed,WALLET,R566191,INR,60.0,BRANCH,On-time
PM00003971,L0008336,C000351,04-15-2024,,63.94,64.38,50.0,Success,CARD,R817458,EUR,0.0,Branch,Manual payment
PM00003972,L0001639,C005169,31-Jan-2024 19:40,197.67,144.83,52.84,0.0,Success,WALLET,R163425,INR,0.0,Branch,Waiver applied
PM00003973,L0009105,C002074,02-09-2025,319.4,191.26,128.14,20.0,failed,CARD,R683336,EUR,30.0,BRANCH,Waiver applied
PM00003974,L0000764,C007310,06-Aug-2024 18:39,124.51,90.73,33.78,0.0,Failed,WALLET,R446090,EUR,5.0,Branch,Manual payment
PM00003975,L0008696,C004779,"Aug 15, 2024",366.52,219.64,146.88,20.0,SUCCESS,WALLET,R978769,USD,0.0,Agent,Auto-debit
PM00003976,L0006450,C006191,03-31-2025,0.0,0.0,0.0,10.0,Pending,WALLET,R103925,EUR,10.0,MobileApp,Waiver applied
PM00003977,L0008632,C000107,13-Aug-2025 17:41,139.2,91.09,48.11,50.0,Pending,WALLET,R588621,USD,0.0,Agent,Partial payment
PM00003978,L0001486,C002014,"Aug 23, 2025",157.2,92.27,64.93,10.0,Pending,WALLET,R231466,INR,0.0,Online,Manual payment
PM00003979,L0007756,C006797,09-13-2025,114.6,49.26,65.34,20.0,Failed,,R304903,USD,10.0,BRANCH,Waiver applied
PM00003980,L0007706,C006711,2025-08-09,270.19,127.45,142.74,10.0,Reversed,WALLET,R694047,USD,60.0,MobileApp,Partial payment
PM00003981,L0008243,C000241,08-27-2025,209.69,113.87,95.82,0.0,Pending,CARD,R422736,USD,0.0,BRANCH,Auto-debit
PM00003982,L0003520,C005187,08-09-2025,263.96,109.59,154.37,0.0,Pending,CASH,R995458,USD,5.0,Branch,Waiver applied
PM00003983,L0009869,C002900,27/01/2024,70.92,24.56,46.36,10.0,Failed,NETBANKING,R543960,INR,30.0,Partner,Partial payment
PM00003984,L0006789,C002611,2024/05/10 16:37:09,314.75,133.78,180.97,0.0,SUCCESS,CARD,,USD,30.0,Agent,Auto-debit
PM00003985,L0007928,C003676,2025-04-22,272.89,112.11,160.78,0.0,SUCCESS,UPI,R124557,USD,30.0,Online,Waiver applied
PM00003986,L0006982,C005643,2024-01-24,253.79,164.68,89.11,20.0,Success,NETBANKING,R603317,EUR,0.0,MobileApp,Auto-debit
PM00003987,L0006721,C004109,"Oct 21, 2024",522.04,198.0,324.04,0.0,failed,CARD,R168517,INR,0.0,Partner,Partial payment
PM00003988,L0002728,C005459,"Mar 17, 2024",193.05,121.37,71.68,0.0,Failed,CARD,R209281,INR,10.0,BRANCH,Manual payment
PM00003989,L0009200,C004327,2025/05/26 00:02:13,229.17,136.18,92.99,50.0,Failed,UPI,R588431,INR,60.0,Branch,Manual payment
PM00003990,L0000868,C006586,12-19-2023,113.49,40.04,73.45,0.0,Reversed,CARD,R178935,INR,0.0,Branch,On-time
PM00003991,L0008163,C007078,2025/03/25 09:14:25,219.19,153.83,65.36,10.0,Failed,NETBANKING,R297420,USD,0.0,Online,Partial payment
PM00003992,L0009648,C002213,"Sep 26, 2024",519.64,167.83,351.81,50.0,Reversed,CASH,R580146,EUR,5.0,Agent,On-time
PM00003993,L0009050,C001507,2024-01-25,273.56,187.25,86.31,50.0,Pending,NETBANKING,R558252,USD,60.0,Agent,On-time
PM00003994,L0000134,C003982,24/08/2025,45.44,24.72,20.72,0.0,Reversed,CARD,R777282,INR,0.0,BRANCH,Partial payment
PM00003995,L0004098,C006713,2024/11/06 06:14:22,218.89,130.53,88.36,20.0,SUCCESS,CARD,R679234,EUR,5.0,Branch,Partial payment
PM00003996,L0001402,C003563,2025-05-10,142.46,55.72,86.74,50.0,Pending,NETBANKING,R912935,EUR,60.0,Online,On-time
PM00003997,L0006819,C000874,03-22-2024,341.53,131.2,210.33,20.0,SUCCESS,WALLET,R298822,EUR,0.0,MobileApp,Manual payment
PM00003998,L0005037,C003067,26-Oct-2024 11:31,254.22,182.58,71.64,0.0,Pending,NETBANKING,R191279,USD,10.0,Partner,Partial payment
PM00003999,L0003013,C006500,2025-08-19,245.6,79.12,166.48,0.0,failed,,R799340,USD,10.0,BRANCH,Auto-debit
PM00004000,L0000245,C002740,05-26-2024,469.21,229.45,239.76,0.0,Pending,CASH,R914394,INR,60.0,Branch,Manual payment
