Channel,City,Currency,CustomerID,Device,Discount,FraudFlag,LoanID,Merchant,PaymentMethod,ProductCategory,Quantity,Region,SKU,Timestamp,TotalAmount,TransactionID,UnitPrice
In-Store,bengaluru,EUR,CUST004468,iOS,0.37,false,LN008377,Walmart,Cash,Apparel,1,Emea,APP-810477,2019-01-03,69241.55,TX003037,109907.22
Online,DELHI,USD,CUST005171,iOS,0.28,false,LN004745,Carrefour,Upi,Toys,1,amer,TOY-199509,2023-01-07,29429.32,TX001465,40874.06
Online,ahmedabad,EUR,CUST002568,iOS,0.22,false,LN000749,Amazon,Neft,Automotive,2,emea,AUT-979231,2023-09-15,51192.73,TX002507,32815.85
In-Store,Paris,INR,CUST001936,iOS,0.1,false,LN009263,Amazon,Netbanking,Grocery,3,APAC,GRO-281681,2021-08-09,269571.16,TX002447,99841.17
Online,SAN FRANCISCO,INR,CUST000135,POS,0.11,false,LN001548,Flipkart,Netbanking,Books,3,APAC,BOO-368679,2022-05-09,100333.93,TX006180,37578.25
Online,sao paulo,USD,CUST003218,Web,0.25,false,LN003144,DMart,Netbanking,Home,3,AMER,HOM-871524,2021-10-03,2202.67,TX005738,130090.32
Online,Mumbai,USD,CUST008927,Web,0.22,false,LN008204,Amazon,Neft,Apparel,3,AMER,APP-127282,2021-07-05,127181.9,TX000283,54351.24
Mobile,dubai,EUR,CUST006739,Android,0.04,false,LN009096,DMart,Card,Beauty,5,Emea,BEA-618639,2021-12-08,11582.66,TX006086,124659.13
Mobile,Kolkata,INR,CUST008180,Web,0.23,false,LN008386,IKEA,Cash,Toys,2,Apac,TOY-668178,2019-07-16,135830.57,TX006624,88201.67
Online,SAN FRANCISCO,INR,CUST002095,Android,0.25,false,LN003791,Amazon,Card,Apparel,3,Apac,APP-611089,2023-07-12,155044.12,TX009434,10229.48
Online,Berlin,EUR,CUST000574,Web,0.35,false,LN005890,Reliance Retail,Card,Apparel,1,Emea,APP-613501,2022-08-27,80556.72,TX003112,123933.42
Mobile,HYDERABAD,USD,CUST009829,Web,0.17,false,LN002405,Noon,Neft,Beauty,1,Latam,BEA-388360,2023-02-11,2222.74,TX003839,2678
In-Store,chennai,USD,CUST000174,Web,0.29,false,LN003054,Flipkart,Upi,Apparel,1,LATAM,APP-641350,2019-07-10,19502.9,TX006981,27468.87
In-Store,Ahmedabad,EUR,CUST009368,iOS,0.14,false,LN009339,DMart,Card,Grocery,1,Emea,GRO-556521,2020-09-11,26632.21,TX004597,30967.69
Online,San Francisco,AED,CUST004596,iOS,0.37,false,LN004844,BestBuy,Cash,Automotive,1,mea,AUT-505853,2023-09-24,43211.56,TX004176,68589.77
In-Store,san francisco,AED,CUST003616,Android,0.25,false,LN000532,Carrefour,Cash,Home,1,mea,HOM-809117,2023-03-01,92830.88,TX006815,123774.5
Online,Berlin,EUR,CUST008439,POS,0.06,false,LN007664,Walmart,Auto-debit,Beauty,2,Emea,BEA-421403,2024-11-14,178061.62,TX000403,94713.63
Mobile,toronto,AED,CUST004289,Android,0.34,false,LN006386,DMart,Auto-debit,Apparel,1,mea,APP-438861,2023-05-01,41021.93,TX002032,79827.12
Online,Mumbai,USD,CUST008552,POS,0.29,false,LN002624,Noon,Card,Grocery,1,amer,GRO-812878,2020-12-18,104703.06,TX007776,63715.98
Online,Delhi,AED,CUST005142,Android,0.26,false,LN005085,Amazon,Upi,Home,1,mea,HOM-202261,2020-03-19,73880.69,TX000254,99838.77
Online,AHMEDABAD,EUR,CUST006118,POS,0.39,false,LN001985,IKEA,Upi,Electronics,1,EMEA,ELE-789175,2019-01-18,44941.74,TX005752,73674.99
Mobile,pune,USD,CUST009918,Android,0.24,true,LN007460,DMart,Card,Toys,2,latam,TOY-231275,2023-10-14,199010.59,TX005985,130928.02
Online,Madrid,USD,CUST000661,Web,0.09,false,LN001524,Carrefour,Auto-debit,Beauty,3,Latam,BEA-846950,2023-02-11,122424.61,TX008221,44844.18
In-Store,ahmedabad,USD,CUST009640,Android,0.32,false,LN001706,Reliance Retail,Auto-debit,Beauty,1,Amer,BEA-596799,2020-03-05,14546.64,TX007796,21392.12
Mobile,pune,USD,CUST004336,iOS,0.35,false,LN003394,DMart,Upi,Grocery,2,AMER,GRO-357540,2023-02-11,71779.02,TX006499,94693.56
Mobile,delhi,INR,CUST009133,Web,0.22,false,LN002223,Noon,Netbanking,Beauty,1,APAC,BEA-406981,2023-05-04,33673.58,TX009465,43171.25
Mobile,new york,USD,CUST007577,Web,0.04,false,LN005682,Reliance Retail,Card,Electronics,1,Amer,ELE-749735,2022-11-12,82635.91,TX007031,86079.07
In-Store,Madrid,EUR,CUST000091,POS,0.08,false,LN007281,BestBuy,Netbanking,Electronics,1,Emea,ELE-377964,2021-07-23,125430.52,TX007812,114938.02
In-Store,bengaluru,EUR,CUST004867,POS,0.25,false,LN004310,Noon,Cash,Grocery,1,EMEA,GRO-724936,2023-02-11,14866.77,TX005729,19822.36
Online,Madrid,EUR,CUST009380,Web,0.36,false,LN009191,Carrefour,Auto-debit,Books,1,Emea,BOO-363362,2023-02-11,68237.84,TX007835,106621.63
Mobile,PARIS,USD,CUST001393,Web,0.28,false,LN002137,Reliance Retail,Auto-debit,Electronics,1,latam,ELE-742133,2019-08-11,31046.6,TX008116,42048.61
In-Store,NEW YORK,EUR,CUST000889,iOS,0.12,false,LN003220,Flipkart,Card,Books,1,Emea,BOO-282044,2025-10-11,129412.76,TX005095,147059.95
Online,san francisco,USD,CUST004420,Web,0.39,false,LN004075,Flipkart,Upi,Apparel,2,amer,APP-102191,2023-03-17,87425.14,TX009089,71659.95
Mobile,london,USD,CUST009323,Web,0.08,false,LN001969,Flipkart,Cash,Toys,1,amer,TOY-104248,2025-09-17,76448.52,TX002931,58830.43
In-Store,SAN FRANCISCO,USD,CUST001495,Android,0.18,false,LN002344,Walmart,Netbanking,Automotive,1,LATAM,AUT-206058,2020-02-09,108073.78,TX005377,131797.29
Online,HYDERABAD,USD,CUST000628,Web,0.27,false,LN004000,Flipkart,Netbanking,Apparel,1,amer,APP-140555,2024-05-29,54277.24,TX005322,74352.38
In-Store,delhi,INR,CUST009819,Web,0.2,false,LN005768,DMart,Neft,Apparel,1,apac,APP-168085,2025-01-09,92198.33,TX007841,115247.91
Mobile,Paris,USD,CUST004645,Android,0.32,false,LN004104,Amazon,Card,Apparel,3,LATAM,APP-522410,2021-11-17,85397.75,TX009671,41861.64
Online,Toronto,INR,CUST006467,iOS,0.18,false,LN008905,BestBuy,Neft,Beauty,3,Apac,BEA-802347,2023-02-11,140872.32,TX000533,57265.17
Mobile,doha,USD,CUST000138,Android,0.3,false,LN007509,IKEA,Auto-debit,Home,3,LATAM,HOM-389845,2019-12-22,43150.27,TX005521,90037.6
Online,Pune,INR,CUST008666,iOS,0.36,false,LN008715,IKEA,Upi,Automotive,1,apac,AUT-774185,2021-03-13,43574.4,TX002871,68085
In-Store,HYDERABAD,USD,CUST001247,iOS,0.14,false,LN005794,Reliance Retail,Cash,Apparel,3,LATAM,APP-408433,2020-01-13,47627.22,TX007217,90390.37
Mobile,Sao Paulo,INR,CUST009700,Android,0.04,false,LN008108,Reliance Retail,Card,Apparel,2,apac,APP-127284,2023-02-11,153443.9,TX004591,138579.39
In-Store,MUMBAI,EUR,CUST008919,POS,0.22,false,LN009429,Reliance Retail,Card,Beauty,3,EMEA,BEA-157205,2020-04-29,71079.24,TX004192,68546.49
Mobile,LONDON,AED,CUST006287,POS,0.3,false,LN006506,Flipkart,Neft,Books,5,MEA,BOO-112278,2025-08-12,38999.83,TX005180,11142.81
Mobile,SAN FRANCISCO,USD,CUST003892,Web,0.29,false,LN008935,Walmart,Upi,Grocery,3,latam,GRO-409618,2023-02-11,107387.32,TX008304,50416.58
Mobile,mumbai,INR,CUST000404,iOS,0.34,false,LN009473,Flipkart,Auto-debit,Electronics,2,apac,ELE-574556,2019-10-18,95237.82,TX000122,72149.86
In-Store,London,USD,CUST003577,POS,0.09,false,LN002368,Myntra,Card,Electronics,1,amer,ELE-393455,2023-02-11,130794.31,TX007262,146943.48
Online,SAN FRANCISCO,USD,CUST008176,Web,0.4,false,LN000968,Amazon,Netbanking,Books,1,LATAM,BOO-881990,2024-08-20,75229.55,TX008188,125382.58
Online,sao paulo,AED,CUST004298,Android,0.16,false,LN007404,Reliance Retail,Card,Automotive,3,mea,AUT-322256,2021-07-20,143073.5,TX003617,56775.2
Online,Bengaluru,AED,CUST008751,Web,0,false,LN002512,Myntra,Upi,Home,1,MEA,HOM-226626,2020-12-09,158352.28,TX005559,37292.76
Online,PUNE,EUR,CUST008141,iOS,0.24,false,LN009776,Amazon,Neft,Toys,1,EMEA,TOY-219488,2024-01-19,129126.78,TX005501,46402.6
In-Store,Mumbai,INR,CUST008459,POS,0.18,false,LN006471,Carrefour,Card,Toys,1,apac,TOY-969890,2023-02-19,98912.2,TX006764,120624.64
Online,PARIS,USD,CUST000926,Android,0.17,false,LN002567,Amazon,Cash,Electronics,2,Latam,ELE-537338,2020-01-11,7894.15,TX003583,4755.51
Mobile,KOLKATA,USD,CUST005736,POS,0.14,false,LN001462,Myntra,Neft,Electronics,3,LATAM,ELE-277655,2022-08-04,225152.84,TX001607,145826.02
In-Store,New York,USD,CUST001762,Web,0.28,false,LN004297,Reliance Retail,Upi,Books,1,LATAM,BOO-215172,2023-02-11,56784.67,TX004367,78867.6
Mobile,SAN FRANCISCO,USD,CUST000940,Android,0.25,false,LN007526,Carrefour,Neft,Books,1,latam,BOO-836460,2023-02-11,92034.89,TX002801,122713.19
In-Store,Bengaluru,USD,CUST003227,Android,0.27,false,LN009087,Walmart,Cash,Home,4,latam,HOM-339566,2023-07-11,35952.08,TX003969,6080.36
Online,Hyderabad,EUR,CUST000744,iOS,0.23,false,LN005273,BestBuy,Cash,Books,3,Emea,BOO-950037,2023-07-12,92009.7,TX005341,39831.04
Online,Berlin,AED,CUST005520,Android,0.29,false,LN004138,Carrefour,Netbanking,Automotive,1,Mea,AUT-913562,2019-01-16,38861.99,TX004984,33341.51
Mobile,SAN FRANCISCO,USD,CUST008163,POS,0.05,false,LN001027,Reliance Retail,Cash,Automotive,1,amer,AUT-453719,2023-02-11,5846,TX003490,6153.68
Online,DOHA,AED,CUST008642,iOS,0.19,false,LN000130,Walmart,Upi,Home,2,Mea,HOM-693226,2023-02-11,117358.91,TX006332,72443.77
In-Store,Berlin,EUR,CUST001936,iOS,0.32,false,LN009263,Reliance Retail,Card,Toys,1,EMEA,TOY-500372,2023-02-11,80309.15,TX007448,118101.69
Online,kolkata,AED,CUST006821,iOS,0.23,false,LN006236,DMart,Card,Grocery,1,MEA,GRO-975541,2022-05-07,208227.04,TX003886,72989.93
Online,Chennai,AED,CUST008281,Android,0.39,false,LN006189,Reliance Retail,Neft,Apparel,1,Mea,APP-821087,2021-08-15,62106.33,TX004094,101813.66
In-Store,Doha,USD,CUST009239,POS,0.04,false,LN005166,IKEA,Upi,Books,1,amer,BOO-701384,2022-07-30,141866.06,TX009567,147777.15
In-Store,new york,INR,CUST004198,Android,0.25,false,LN003827,BestBuy,Neft,Home,2,Apac,HOM-108606,2019-03-23,10748.51,TX006760,22918.87
In-Store,DOHA,EUR,CUST009969,iOS,0.12,false,LN003808,Carrefour,Netbanking,Grocery,5,emea,GRO-281218,2019-09-11,50336.16,TX008507,76265.79
Online,SAN FRANCISCO,USD,CUST005066,Android,0.15,false,LN004800,Carrefour,Card,Electronics,1,latam,ELE-867623,2020-09-23,115532.77,TX001996,135920.91
Online,TORONTO,USD,CUST006066,Web,0.23,false,LN003538,DMart,Auto-debit,Toys,1,Latam,TOY-739389,2022-08-27,249394.28,TX001492,89768.32
Mobile,NEW YORK,USD,CUST002448,Android,0.13,false,LN001911,DMart,Card,Grocery,4,Latam,GRO-370742,2022-01-04,8814.13,TX001165,4901.25
Mobile,toronto,INR,CUST008002,POS,0.23,false,LN003553,Myntra,Card,Electronics,1,Apac,ELE-970405,2023-02-11,25561.93,TX008252,33197.31
Mobile,doha,USD,CUST005415,POS,0.26,false,LN009136,Carrefour,Cash,Home,1,Latam,HOM-681732,2023-02-11,89212.3,TX000118,120557.16
Mobile,Berlin,AED,CUST008066,Android,0.4,false,LN005210,IKEA,Cash,Home,1,Mea,HOM-367546,2022-03-05,65594.58,TX000013,109324.3
Mobile,Pune,USD,CUST000564,Android,0.26,false,LN000783,Walmart,Upi,Books,1,latam,BOO-749059,2021-03-29,57973.35,TX002246,78342.37
Online,berlin,USD,CUST005632,POS,0.09,true,LN001065,Amazon,Netbanking,Books,1,LATAM,BOO-770570,2024-07-31,46284.12,TX005263,50861.67
In-Store,DOHA,INR,CUST007981,Android,0.36,false,LN003086,Walmart,Upi,Apparel,1,Apac,APP-924588,2022-07-12,63137.24,TX008981,98651.94
Online,pune,USD,CUST004523,POS,0.4,false,LN005879,DMart,Upi,Beauty,1,amer,BEA-931792,2019-12-12,142422.2,TX003507,143048.72
In-Store,TORONTO,INR,CUST000660,Android,0.36,false,LN007896,BestBuy,Upi,Home,1,apac,HOM-298970,2022-12-20,26160.52,TX003714,40875.82
Mobile,MUMBAI,INR,CUST007471,iOS,0.33,false,LN001392,IKEA,Netbanking,Grocery,3,apac,GRO-434047,2025-02-22,29483.56,TX001131,14668.44
Online,Dubai,USD,CUST008152,Web,0.34,true,LN009401,BestBuy,Cash,Automotive,4,Amer,AUT-634190,2023-02-11,223663.26,TX000991,84720.93
Mobile,Doha,INR,CUST002622,Web,0.17,false,LN009327,Amazon,Neft,Apparel,2,apac,APP-983628,2021-05-17,20258.18,TX000174,12203.72
Online,PUNE,EUR,CUST003664,iOS,0.3,false,LN007516,Flipkart,Auto-debit,Beauty,2,EMEA,BEA-903323,2023-02-11,20469.4,TX005278,14621
In-Store,Dubai,EUR,CUST007906,Android,0.34,false,LN007657,Flipkart,Auto-debit,Home,1,emea,HOM-869315,2023-05-27,46950.26,TX006670,71136.75
Online,Chennai,USD,CUST002999,POS,0.04,false,LN007548,Walmart,Neft,Electronics,1,AMER,ELE-636491,2025-01-25,101725.08,TX009555,105963.62
In-Store,LONDON,INR,CUST002607,POS,0.32,false,LN008501,Carrefour,Auto-debit,Electronics,1,apac,ELE-845644,2021-08-11,21920,TX009800,32235.3
Online,Dubai,USD,CUST008306,Web,0.35,false,LN001202,DMart,Cash,Apparel,2,AMER,APP-383368,2020-08-10,120513.84,TX006884,115767.36
Online,Madrid,USD,CUST002506,POS,0.31,false,LN000732,Carrefour,Card,Apparel,1,Latam,APP-949083,2019-09-09,16262.53,TX003353,23568.89
In-Store,ahmedabad,INR,CUST004321,Web,0.09,false,LN008405,Amazon,Upi,Electronics,1,APAC,ELE-983882,2021-05-14,96729.04,TX000849,106295.65
Mobile,paris,USD,CUST006729,iOS,0.06,false,LN005403,Noon,Auto-debit,Electronics,1,amer,ELE-156174,2023-02-11,97625.38,TX001578,103856.79
Mobile,Doha,USD,CUST000649,iOS,0.28,false,LN000299,Reliance Retail,Card,Automotive,2,Amer,AUT-225314,2023-02-11,88196.28,TX001343,61247.42
Online,Bengaluru,AED,CUST008736,Web,0.27,true,LN001716,Walmart,Cash,Home,4,Mea,HOM-941651,2025-07-11,151724.84,TX006311,51960.56
In-Store,HYDERABAD,INR,CUST009422,Web,0.14,false,LN000852,DMart,Card,Toys,2,Apac,TOY-117923,2023-02-11,154135.96,TX002568,89613.93
Online,Kolkata,INR,CUST001132,iOS,0.39,false,LN008916,DMart,Netbanking,Apparel,3,apac,APP-768229,2024-08-08,113352.36,TX008114,86834.36
Online,sao paulo,EUR,CUST001659,Android,0.23,false,LN004998,BestBuy,Card,Apparel,1,EMEA,APP-386459,2024-01-04,12414.52,TX002514,16122.75
In-Store,dubai,EUR,CUST004973,POS,0.24,false,LN001436,Noon,Cash,Toys,3,emea,TOY-292745,2022-03-21,6809.93,TX003522,2986.81
Mobile,Sao Paulo,USD,CUST002772,POS,0.06,false,LN001812,Flipkart,Upi,Books,1,amer,BOO-497479,2019-06-14,49389.25,TX000366,62334.21
Mobile,Paris,EUR,CUST003634,Android,0.25,false,LN008238,Myntra,Upi,Automotive,4,emea,AUT-202126,2021-11-06,304061.67,TX005447,101353.89
Online,MADRID,USD,CUST004205,iOS,0.26,true,LN009897,DMart,Card,Books,1,latam,BOO-116687,2023-10-23,93233.69,TX002850,78178.63
In-Store,doha,USD,CUST002946,Web,0.28,false,LN000391,Myntra,Upi,Home,1,LATAM,HOM-558544,2020-06-25,38211.49,TX002313,53071.52
Online,bengaluru,INR,CUST003204,Web,0.27,false,LN005885,Flipkart,Neft,Toys,2,Apac,TOY-671532,2024-04-03,186028.18,TX005426,127416.56
Online,Bengaluru,AED,CUST009480,Android,0.13,false,LN007238,BestBuy,Netbanking,Books,1,mea,BOO-726700,2020-07-20,109737.34,TX007520,126134.87
In-Store,sao paulo,USD,CUST006647,Android,0.27,false,LN003608,Flipkart,Netbanking,Automotive,1,latam,AUT-972409,2023-02-11,180040.78,TX000251,41412.2
In-Store,CHENNAI,USD,CUST002773,POS,0.37,false,LN008763,Noon,Card,Toys,2,amer,TOY-459500,2021-05-03,55438,TX008556,43998.41
In-Store,toronto,USD,CUST007511,Web,0.06,false,LN006328,IKEA,Neft,Books,3,LATAM,BOO-152682,2023-02-11,211057.71,TX009958,74843.16
In-Store,hyderabad,USD,CUST007510,Web,0.32,false,LN009576,Flipkart,Card,Apparel,1,Amer,APP-139702,2021-03-01,69477.78,TX005869,11247.42
In-Store,Paris,AED,CUST000931,Web,0.4,false,LN001788,IKEA,Netbanking,Beauty,1,mea,BEA-120620,2020-06-24,30901.72,TX000972,51502.86
Mobile,kolkata,INR,CUST009444,Web,0.15,false,LN009977,Noon,Neft,Books,1,APAC,BOO-686806,2023-05-30,126128.18,TX004275,148386.09
In-Store,Delhi,AED,CUST002757,Web,0.38,false,LN006873,Flipkart,Neft,Grocery,4,MEA,GRO-601279,2023-02-11,68512.83,TX005227,27626.14
In-Store,sao paulo,USD,CUST006728,iOS,0.38,false,LN001064,BestBuy,Neft,Books,1,AMER,BOO-939721,2019-09-09,25905.35,TX002371,41532.47
Mobile,dubai,AED,CUST009293,Web,0.2,false,LN000932,Amazon,Card,Apparel,1,Mea,APP-216635,2019-03-18,257446.12,TX000630,96026.33
Mobile,bengaluru,USD,CUST000504,iOS,0.21,false,LN000725,Amazon,Netbanking,Apparel,3,AMER,APP-762167,2021-05-28,117299.08,TX008408,8872.45
In-Store,Kolkata,USD,CUST006844,Android,0.34,false,LN001993,Amazon,Cash,Apparel,1,LATAM,APP-811284,2024-11-15,51915.69,TX002239,78660.13
Mobile,sao paulo,USD,CUST000100,POS,0.33,false,LN007369,DMart,Netbanking,Home,1,latam,HOM-872472,2025-09-07,98827.05,TX002146,147503.06
In-Store,SAN FRANCISCO,AED,CUST007944,iOS,0.35,false,LN001136,Noon,Cash,Books,2,MEA,BOO-917840,2020-07-03,56858.42,TX008244,43737.25
Mobile,Hyderabad,USD,CUST008453,iOS,0.39,false,LN002353,BestBuy,Netbanking,Automotive,3,amer,AUT-860451,2023-02-11,190254.03,TX008128,103963.95
In-Store,new york,EUR,CUST006797,Android,0.2,false,LN009842,IKEA,Card,Electronics,2,Emea,ELE-763755,2019-08-13,128364.4,TX007358,80227.75
In-Store,Delhi,USD,CUST007330,POS,0.16,false,LN003635,Amazon,Upi,Apparel,5,Latam,APP-797702,2021-07-19,126984.52,TX002787,88399.77
Online,Mumbai,USD,CUST005729,Web,0.2,false,LN007756,Myntra,Netbanking,Books,3,LATAM,BOO-282541,2025-10-28,276012.65,TX002655,115005.27
Mobile,Kolkata,USD,CUST009125,POS,0.25,false,LN004238,Flipkart,Neft,Home,4,Latam,HOM-817092,2023-09-11,118320.78,TX008784,90200.82
In-Store,PARIS,USD,CUST006668,POS,0.04,true,LN002931,Flipkart,Auto-debit,Automotive,4,LATAM,AUT-786935,2019-12-04,165372.54,TX009103,125003.33
Online,bengaluru,INR,CUST006767,Android,0.35,false,LN002932,IKEA,Netbanking,Beauty,1,apac,BEA-498313,2022-05-20,11494.84,TX002180,103015.69
Online,DELHI,INR,CUST006025,Android,0.1,false,LN000680,BestBuy,Auto-debit,Grocery,1,Apac,GRO-778437,2024-05-04,86258.98,TX007030,126334.7
In-Store,KOLKATA,EUR,CUST009897,Web,0.17,false,LN007297,IKEA,Cash,Grocery,2,emea,GRO-408623,2023-02-11,20921.75,TX008804,25882.96
In-Store,ahmedabad,EUR,CUST005353,Android,0.37,false,LN004812,Noon,Neft,Grocery,1,emea,GRO-472554,2023-02-11,82769.61,TX003127,6442.25
In-Store,mumbai,AED,CUST001934,iOS,0.19,false,LN008070,Noon,Card,Beauty,1,Mea,BEA-249762,2025-06-29,30545.21,TX009270,37710.13
In-Store,mumbai,USD,CUST003950,Android,0.06,false,LN008174,IKEA,Card,Beauty,1,Amer,BEA-266788,2020-08-21,4040.78,TX006457,4298.7
In-Store,doha,AED,CUST003046,Android,0.29,false,LN007228,Reliance Retail,Card,Electronics,1,MEA,ELE-309735,2023-08-06,79806.31,TX006921,52122.83
Online,TORONTO,AED,CUST005275,Web,0.11,false,LN002702,Reliance Retail,Cash,Electronics,1,Mea,ELE-877428,2025-01-09,106792.6,TX007603,119991.68
Online,kolkata,USD,CUST002872,POS,0.23,false,LN003649,Myntra,Upi,Grocery,2,Amer,GRO-387676,2025-10-14,11983.74,TX004602,7781.65
In-Store,TORONTO,USD,CUST006219,iOS,0.3,false,LN007340,IKEA,Netbanking,Electronics,1,Amer,ELE-953961,2023-02-11,40794.09,TX000841,87116.13
Mobile,san francisco,INR,CUST003908,Web,0.26,false,LN001033,Reliance Retail,Neft,Automotive,3,Apac,AUT-157041,2021-09-04,141164.22,TX005602,42678.23
In-Store,NEW YORK,EUR,CUST008756,Android,0.18,false,LN003098,Noon,Netbanking,Automotive,2,EMEA,AUT-847277,2024-05-29,172383.27,TX000806,105111.75
Online,mumbai,USD,CUST005877,POS,0.05,false,LN001832,Walmart,Auto-debit,Apparel,1,Amer,APP-960428,2023-11-27,44196.11,TX003587,46522.22
Mobile,AHMEDABAD,USD,CUST004097,POS,0.26,false,LN005331,Reliance Retail,Card,Electronics,1,LATAM,ELE-811537,2022-08-07,46860.9,TX004927,54988.83
In-Store,SAO PAULO,INR,CUST005495,Web,0.24,false,LN000535,Amazon,Neft,Electronics,2,Apac,ELE-105419,2023-02-11,102376.8,TX001980,67353.16
Online,london,AED,CUST001874,iOS,0.19,false,LN008576,BestBuy,Cash,Beauty,2,Mea,BEA-759598,2023-04-09,55198.24,TX007195,34072.99
In-Store,DUBAI,AED,CUST002724,iOS,0.14,false,LN000636,Carrefour,Upi,Electronics,1,mea,ELE-149221,2020-04-23,123740.31,TX003417,143884.08
Online,TORONTO,USD,CUST002745,POS,0.39,false,LN004677,Reliance Retail,Cash,Beauty,1,AMER,BEA-785910,2024-01-01,84234.91,TX003151,138090.02
Online,Toronto,EUR,CUST007326,Web,0.29,false,LN003766,Reliance Retail,Neft,Grocery,1,Emea,GRO-682562,2022-04-30,77083.08,TX006083,108567.72
Mobile,New York,EUR,CUST006233,Web,0.3,false,LN002518,DMart,Auto-debit,Beauty,1,EMEA,BEA-503023,2023-02-11,34971.73,TX004985,49959.62
Mobile,dubai,USD,CUST008888,Android,0.27,false,LN000571,Noon,Card,Toys,1,AMER,TOY-263657,2021-10-08,56442.43,TX005052,64120.39
In-Store,HYDERABAD,AED,CUST004862,Android,0.34,false,LN002601,Carrefour,Neft,Toys,3,Mea,TOY-944031,2019-05-07,36700.33,TX001841,18535.52
Mobile,Mumbai,USD,CUST005846,iOS,0.3,false,LN000081,Carrefour,Neft,Electronics,0,amer,ELE-474477,2024-01-29,18043.41,TX008520,25776.3
Mobile,pune,AED,CUST003927,Web,0.3,false,LN003821,DMart,Upi,Books,1,Mea,BOO-115403,2020-10-05,56953.69,TX009926,81362.41
In-Store,sao paulo,USD,CUST004109,Android,0.2,false,LN008123,DMart,Auto-debit,Beauty,1,LATAM,BEA-300451,2022-06-13,97070.34,TX004763,121337.93
In-Store,hyderabad,AED,CUST006651,Web,0.01,false,LN008891,Flipkart,Upi,Books,2,MEA,BOO-104763,2024-08-09,18517,TX005768,9352.02
In-Store,PARIS,USD,CUST008084,POS,0.14,false,LN003623,Carrefour,Upi,Grocery,5,LATAM,GRO-176711,2023-01-17,102092.22,TX006134,139433.43
Mobile,chennai,AED,CUST001208,Web,0.2,false,LN003638,Myntra,Netbanking,Automotive,1,Mea,AUT-540890,2020-02-04,96510.94,TX007362,120638.68
In-Store,london,USD,CUST002590,iOS,0.3,false,LN000337,Myntra,Netbanking,Grocery,1,Latam,GRO-497975,2023-02-11,26590.01,TX009142,81606.66
Mobile,Mumbai,USD,CUST005406,Android,0.16,false,LN001365,IKEA,Card,Beauty,2,latam,BEA-165948,2025-09-12,213712.95,TX000593,127210.09
Online,Berlin,AED,CUST004392,Android,0.02,false,LN006027,DMart,Upi,Electronics,2,mea,ELE-739413,2023-12-30,151266.29,TX007775,77176.68
Mobile,chennai,USD,CUST007947,iOS,0.31,false,LN004678,Reliance Retail,Card,Apparel,1,LATAM,APP-614797,2020-01-22,75622.24,TX009260,109597.45
Mobile,Toronto,EUR,CUST005831,POS,0.31,false,LN006156,DMart,Auto-debit,Electronics,3,EMEA,ELE-506913,2023-02-11,166721.63,TX007423,80541.85
In-Store,MUMBAI,INR,CUST002140,iOS,0.39,false,LN003952,Flipkart,Auto-debit,Beauty,2,apac,BEA-548879,2024-06-26,80178.11,TX003868,65719.76
Online,New York,AED,CUST001103,Android,0.14,false,LN000514,Flipkart,Neft,Automotive,1,Mea,AUT-215229,2021-08-05,43368.81,TX002228,50428.85
Online,Paris,AED,CUST006867,Android,0.34,false,LN009598,Walmart,Card,Apparel,1,mea,APP-222724,2022-06-26,71143.97,TX004162,107793.89
Online,CHENNAI,INR,CUST008621,Web,0.13,false,LN003664,Myntra,Netbanking,Automotive,1,apac,AUT-314748,2023-03-29,25557.23,TX008260,29376.13
Mobile,Hyderabad,USD,CUST003242,Web,0.22,false,LN009295,DMart,Card,Grocery,1,latam,GRO-468653,2022-09-13,12380.3,TX007285,15872.18
In-Store,san francisco,AED,CUST000902,Android,0.33,false,LN002001,IKEA,Netbanking,Apparel,5,Mea,APP-461469,2019-10-28,19932.97,TX007109,71345.02
Mobile,London,USD,CUST005843,Android,0.35,false,LN004444,Flipkart,Neft,Toys,3,amer,TOY-633933,2022-07-06,170558.71,TX005421,84040.12
In-Store,CHENNAI,AED,CUST003144,POS,0.17,false,LN004581,Amazon,Neft,Grocery,2,Mea,GRO-730251,2024-04-16,90819.15,TX004450,54710.33
In-Store,AHMEDABAD,EUR,CUST001959,Android,0.06,false,LN000186,Myntra,Card,Beauty,1,EMEA,BEA-865193,2025-08-12,100376.17,TX002525,9908.84
In-Store,BENGALURU,INR,CUST004062,Android,0.04,false,LN002057,DMart,Auto-debit,Toys,5,Apac,TOY-202328,2021-07-04,252928.42,TX004793,52693.42
Online,Doha,EUR,CUST002927,Web,0.16,false,LN008996,DMart,Upi,Apparel,2,emea,APP-650950,2024-07-09,199166.92,TX008155,118551.74
