LoanID,CustomerID,LoanType,PrincipalAmount,InterestRate,TermMonths,StartDate,EndDate,EMIAmount,PaymentStatus,PaymentType,LastPaymentDate,DefaultFlag
LN003218,CUST003519,Personal,1541828,12.45,48,2020-06-14,2024-06-05,48117.88,Missed,Neft,2020-08-14,1
LN003283,CUST001108,Credit Line,4144127,10.86,36,2016-07-17,2019-07-21,152618.99,On-time,Netbanking,2016-10-02,0
LN003304,CUST007227,Business,4728505,12.85,36,2019-05-31,2022-06-07,181981.77,On-time,Auto-debit,2019-07-18,0
LN003919,CUST001312,Home,3543225,23.13,48,2018-03-07,2022-02-02,142112.85,On-time,Cash,2018-04-02,0
LN004106,CUST001351,Education,3360695,19.01,36,2020-09-29,2023-10-30,146591.65,On-time,Auto-debit,2020-11-01,0
LN004397,CUST006865,Home,10000,15.59,60,2019-01-31,2024-01-21,126147.48,Late,Cash,2019-03-09,0
LN004429,CUST009278,Credit Line,1477510,19.73,36,2020-03-14,2023-03-18,65334.67,On-time,Cash,2020-06-02,0
LN004485,CUST005675,Auto,10000,12.45,36,2020-07-31,2023-06-20,153559.02,Late,Auto-debit,2020-10-23,0
LN004668,CUST008781,Business,10000,21.29,24,2019-07-10,2021-07-11,117996.3,On-time,Card,2019-09-09,0
LN004671,CUST002571,Home,256884,10.66,48,2016-08-31,2020-08-22,7633.74,Late,Netbanking,2016-11-18,0
LN004695,CUST008288,Auto,1167197,22.24,72,2024-04-23,2030-05-05,37843.12,On-time,Card,2024-07-19,0
LN004726,CUST003191,Home,3033817,13.34,60,2019-06-17,2024-05-06,84289.55,On-time,Netbanking,2019-08-10,0
LN005089,CUST001025,Personal,643942,12.22,60,2021-05-30,2026-05-14,17289.84,On-time,Upi,2021-07-25,0
LN005270,CUST004821,Credit Line,2404242,21.66,36,2017-07-15,2020-06-04,110181.07,On-time,Cash,2017-09-19,0
LN005361,CUST007374,Personal,4781566,12.93,72,2024-09-26,2030-09-26,117932.01,On-time,Auto-debit,2024-10-30,0
LN005382,CUST001890,Credit Line,4361623,22.67,36,2025-01-07,2027-12-28,203554.52,On-time,Neft,2025-04-11,0
LN005447,CUST003892,Personal,1402474,16.31,36,2017-04-10,2020-03-18,58019.57,Late,Auto-debit,2017-06-25,0
LN005479,CUST006242,Personal,276065,11.46,84,2024-12-24,2031-11-01,5922.91,On-time,Cash,2025-03-16,0
LN005532,CUST000958,Home,3431275,12.11,72,2019-02-11,2025-01-30,82283.88,Late,Neft,2019-03-24,0
LN005704,CUST004518,Personal,4234485,7.11,36,2016-11-07,2019-10-31,142713.91,Late,Netbanking,2016-12-09,0
LN005889,CUST007190,Auto,4738488,7.6,60,2020-03-10,2025-03-07,108985.22,On-time,Netbanking,2020-04-12,0
LN006387,CUST002918,Education,2617173,21.88,48,2025-01-16,2029-02-19,102244.23,On-time,Auto-debit,2025-04-09,1
LN006499,CUST007006,Home,753096,7.9,36,2022-06-25,2025-06-23,25877.22,Late,Upi,2022-08-25,0
LN007619,CUST001419,Business,2368399,23.29,48,2020-06-08,2024-05-21,95308.32,On-time,Auto-debit,2020-08-04,0
LN007647,CUST006792,Personal,618478,15.41,24,2020-05-09,2022-05-03,33712.2,Late,Upi,2020-08-03,0
LN007833,CUST004517,Personal,960105,22.23,36,2023-05-20,2026-05-11,5000,On-time,Upi,2023-08-08,1
LN008098,CUST009761,Home,765770,11.53,12,2016-09-02,2017-08-09,71171.94,On-time,Upi,2016-10-22,0
LN008127,CUST005635,Education,1150289,17.62,36,2023-03-12,2025-12-28,48842.55,Late,Cash,2023-05-24,0
LN008618,CUST005656,Education,3645374,22.75,48,2018-11-28,2022-11-03,145055.51,On-time,Netbanking,2019-02-12,0
LN008947,CUST000562,Business,690656,22.29,36,2024-05-16,2027-03-29,32013.82,On-time,Card,2024-07-28,1
LN009410,CUST006217,Personal,1711929,21.58,72,2023-02-05,2029-01-02,54562.98,On-time,Auto-debit,2023-04-14,0
LN009717,CUST009625,Home,3648141,12.07,60,2016-08-13,2021-09-15,5000,On-time,Neft,2016-09-30,0
LN000410,CUST007107,Home,4064642,13.92,36,2021-11-13,2024-10-14,160056.57,On-time,Card,2022-02-12,0
LN000499,CUST009029,Business,823322,20.27,36,2023-04-13,2026-03-10,36777.34,On-time,Upi,2023-07-16,1
LN000532,CUST003616,Home,541635,17.48,12,2019-07-02,2020-05-11,53026.07,On-time,Cash,2019-08-04,0
LN000715,CUST000290,Auto,2090362,8.08,60,2019-05-21,2024-04-02,48914.47,Missing,Upi,2019-07-11,0
LN000903,CUST003381,Personal,528500,9.64,24,2017-11-17,2019-11-23,26266.45,On-time,Auto-debit,2018-01-09,0
LN001066,CUST002189,Education,2843752,18.84,36,2020-12-18,2023-12-15,123640.02,On-time,Netbanking,2021-02-21,0
LN001302,CUST005823,Auto,4706726,6.72,36,2022-03-21,2025-03-11,157100.05,On-time,Upi,2022-05-25,0
LN001357,CUST005359,Auto,1774609,12.59,36,2023-11-29,2026-12-16,67913.3,On-time,Auto-debit,2024-02-09,0
LN002021,CUST005090,Home,1838709,13.06,24,2021-12-24,2023-11-11,96624.16,On-time,Upi,2022-02-27,0
LN002279,CUST009367,Auto,4549408,19.13,60,2024-02-28,2029-02-02,148348.61,On-time,Cash,2024-04-30,0
LN002359,CUST006759,Auto,1166011,16.54,48,2025-06-14,2029-04-16,40363.41,Late,Netbanking,2025-09-12,0
LN003022,CUST007230,Home,3402360,20.96,48,2022-04-07,2026-04-03,130310.39,On-time,Upi,2022-06-03,0
LN003899,CUST000962,Home,4235416,16.11,60,2020-06-03,2025-06-04,127450.73,Late,Netbanking,2020-07-26,0
LN004482,CUST000095,Personal,4740321,21.7,36,2021-09-12,2024-10-20,217396.39,On-time,Cash,2021-10-19,0
LN004642,CUST008625,Personal,4125647,19.7,60,2020-01-19,2024-12-21,136490.15,On-time,Netbanking,2020-03-19,0
LN004868,CUST001906,Personal,3205392,19.74,36,2017-09-14,2020-07-18,141767.37,On-time,Neft,2017-10-19,0
LN004901,CUST001574,Personal,4817824,21.63,24,2025-07-06,2027-07-23,287583.94,Missed,Card,2025-08-03,0
LN004998,CUST001659,Home,4805936,11.34,36,2017-09-21,2020-09-27,178914.32,On-time,Neft,2017-12-08,0
LN005105,CUST007573,Home,2918146,19.16,36,2019-09-26,2022-10-02,127652.68,On-time,Netbanking,2019-11-17,0
LN005317,CUST000161,Auto,688389,19.06,24,2019-08-10,2021-09-25,39616.79,On-time,Neft,2019-10-17,0
LN005396,CUST005811,Home,10000,17.96,60,2021-10-13,2026-10-02,49930.21,Late,Upi,2021-11-10,0
LN005609,CUST005634,Credit Line,1367087,13.91,18,2024-02-15,2025-10-04,91796.09,On-time,Card,2024-03-20,0
LN005743,CUST008708,Personal,3778499,19.92,36,2019-02-16,2022-02-12,167681.39,On-time,Upi,2019-04-08,0
LN005882,CUST004230,Auto,3506250,17.94,36,2016-10-23,2019-11-19,149814.27,On-time,Auto-debit,2017-01-22,0
LN006168,CUST009596,Auto,2686296,10.3,84,2025-02-11,2032-01-01,55037.09,Late,Card,2025-03-16,0
LN006447,CUST004469,Personal,4733562,20,60,2022-06-10,2027-04-14,152854.61,On-time,Cash,2022-07-21,0
LN006667,CUST009875,Education,4453127,10.11,20,2022-08-22,2027-08-22,111736.38,Late,Neft,2022-10-11,0
LN006751,CUST005424,Business,528130,22.53,36,2019-04-29,2022-05-02,24585.92,On-time,Auto-debit,2019-07-03,0
LN007243,CUST002805,Auto,1971809,20,60,2024-09-08,2029-07-26,45959.58,On-time,Netbanking,2024-10-22,0
LN007326,CUST006336,Personal,1194756,19.39,36,2024-04-26,2027-04-19,52492.93,On-time,Neft,2024-05-30,0
LN007477,CUST006235,Business,3250490,20,36,2022-10-10,2025-10-30,137423.49,Late,Neft,2022-11-04,0
LN007789,CUST008843,Education,1711912,18.64,36,2022-03-05,2025-02-28,74144.81,On-time,Card,2022-04-05,0
LN008946,CUST008858,Education,4930762,16.66,24,2018-02-19,2020-02-21,273903.83,Late,Upi,2018-05-03,0
LN008033,CUST008101,Home,10000,16.82,60,2024-04-25,2029-02-16,81085.74,Late,Neft,2024-06-11,1
LN008080,CUST005450,Education,2213063,15.87,36,2021-01-29,2024-03-13,90741.73,On-time,Card,2021-04-15,0
LN008148,CUST006849,Personal,3468302,22.95,36,2025-01-29,2027-12-27,162673,On-time,Auto-debit,2025-03-26,0
LN008414,CUST000337,Personal,1529795,12.49,36,2022-03-29,2025-05-10,58416.92,On-time,Cash,2022-06-03,0
LN008674,CUST008268,Education,1949721,10.35,36,2021-05-14,2024-03-26,70975.26,Late,Auto-debit,2021-07-12,0
LN008852,CUST004302,Personal,1723754,11.86,48,2025-01-16,2029-02-12,52947.98,On-time,Netbanking,2025-04-01,0
LN009174,CUST001427,Credit Line,1123252,21.49,48,2016-05-17,2020-03-02,43516.65,On-time,Upi,2016-08-15,0
LN009266,CUST007977,Home,1478398,12.59,60,2021-05-30,2026-04-16,40150.83,On-time,Cash,2021-07-03,0
LN009421,CUST000278,Home,3537120,21.04,18,2017-11-17,2019-05-05,258524.17,On-time,Neft,2018-01-09,0
LN000003,CUST005042,Home,4784314,8.23,36,2020-09-06,2023-09-01,165710.03,On-time,Netbanking,2020-11-29,0
LN000042,CUST003306,Auto,4174473,9.04,18,2017-06-28,2019-02-01,263362.86,Late,Card,2017-09-22,0
LN000084,CUST002722,Personal,2719373,17.34,60,2023-11-22,2028-08-28,84617.82,On-time,Neft,2024-01-29,0
LN000105,CUST000062,Business,1738263,16.15,36,2019-07-02,2022-05-12,71679.21,Late,Neft,2019-08-02,0
LN000385,CUST000286,Personal,1729687,20.64,36,2021-07-29,2024-07-20,77797.48,On-time,Cash,2021-09-19,0
LN000510,CUST007762,Auto,1830709,9.03,24,2019-12-13,2021-10-28,90055.63,Late,Card,2020-03-03,0
LN000639,CUST005492,Business,749387,12.45,60,2018-03-16,2023-04-07,20264.67,Late,Auto-debit,2018-05-09,0
LN001158,CUST000576,Home,3904108,11.74,36,2017-08-03,2020-06-24,146642.63,On-time,Cash,2017-09-01,0
LN001476,CUST008758,Credit Line,4135847,13.59,24,2025-08-06,2027-08-04,219165.43,Late,Cash,2025-09-21,0
LN001494,CUST008576,Home,2819301,18.07,48,2024-08-14,2028-06-02,101189.41,On-time,Netbanking,2024-10-24,0
LN001786,CUST008168,Home,79482,14.76,36,2023-03-04,2025-12-27,3185.46,Missed,Neft,2023-04-23,1
LN001821,CUST005229,Personal,1266938,7.66,48,2020-06-01,2024-07-08,34481.83,On-time,Cash,2020-08-09,0
LN001982,CUST001151,Personal,562421,18.56,60,2021-07-13,2026-07-16,18072.46,On-time,Card,2021-10-14,0
LN003560,CUST006709,Home,4660272,7.88,72,2022-12-20,2028-11-10,95328.45,On-time,Cash,2023-01-19,0
LN003572,CUST002351,Credit Line,4406369,8.47,72,2020-11-30,2026-09-14,92301.19,Late,Upi,2021-01-13,0
LN004130,CUST001894,Education,4235394,9.07,60,2023-12-14,2028-10-20,102602.42,On-time,Netbanking,2024-02-02,0
LN004299,CUST005477,Education,1738732,23.58,48,2018-06-23,2022-04-28,70389.67,On-time,Card,2018-09-14,0
LN004776,CUST008295,Business,2587204,22.29,48,2019-07-02,2023-06-18,101957.4,On-time,Upi,2019-07-31,0
LN004792,CUST001845,Home,4451143,23.66,72,2022-07-21,2028-05-07,149583.13,On-time,Upi,2022-08-26,1
LN004870,CUST009651,Education,1159555,10.11,60,2021-01-27,2026-01-03,29095.17,On-time,Auto-debit,2021-02-25,0
LN005142,CUST003650,Personal,2202497,10.13,60,2025-10-21,2030-10-28,55301.03,On-time,Auto-debit,2026-01-17,0
LN005210,CUST008066,Personal,2241979,20.46,60,2019-06-03,2024-06-24,75592.06,On-time,Auto-debit,2019-08-28,0
LN005352,CUST007368,Personal,1288372,20.24,36,2024-08-25,2027-07-14,57518.65,On-time,Cash,2024-11-02,0
LN005592,CUST003690,Home,4986195,14.32,20,2021-03-07,2026-03-08,142605.18,Late,Card,2021-06-05,0
LN005775,CUST006315,Auto,2237289,9.82,20,2020-05-17,2025-04-24,55596.63,On-time,Card,2020-08-05,0
LN005993,CUST003758,Personal,1929748,20.93,18,2022-02-02,2023-08-24,140866.24,Late,Cash,2022-04-17,0
LN006045,CUST005192,Auto,1770084,21.84,36,2023-08-10,2026-09-10,81384.53,On-time,Cash,2023-10-19,0
LN006199,CUST003628,Credit Line,2683146,18.91,48,2020-01-24,2024-01-30,98180.78,On-time,Card,2020-03-02,0
LN006205,CUST000728,Home,1547087,22.69,12,2021-11-27,2022-10-31,158176.75,On-time,Cash,2022-01-13,0
LN006343,CUST001620,Personal,994219,21.85,60,2016-12-08,2021-09-24,34673.39,On-time,Cash,2017-01-08,0
LN006426,CUST002413,Home,707795,7.24,36,2019-07-28,2022-07-10,23931.34,On-time,Upi,2019-08-28,0
LN006504,CUST001328,Business,710157,12.49,48,2018-09-10,2022-10-11,22186.49,On-time,Upi,2018-11-08,0
LN007623,CUST005063,Education,4765335,16.52,60,2020-07-27,2025-08-01,145025.03,Missed,Card,2020-10-17,1
LN008326,CUST004415,Business,3196642,7.53,60,2016-11-02,2021-08-29,73336.3,On-time,Netbanking,2017-01-06,0
LN008413,CUST007372,Personal,216339,8.68,24,2025-06-20,2027-07-22,10578.98,On-time,Cash,2025-08-30,0
LN008658,CUST009173,Home,2713666,18.31,84,2020-01-04,2026-11-23,73711.57,On-time,Netbanking,2020-04-06,0
LN009029,CUST003432,Auto,1502155,13.86,48,2023-10-18,2027-09-13,48644.79,On-time,Card,2024-01-08,0
LN009692,CUST007821,Business,365487,18.47,36,2023-11-20,2026-11-09,15777.87,On-time,Card,2023-12-17,0
LN009833,CUST000840,Auto,1315965,9.8,24,2022-09-19,2024-08-08,65578.92,On-time,Auto-debit,2022-11-02,0
LN000007,CUST001670,Personal,4036109,19.42,36,2021-09-15,2024-09-06,177431.84,On-time,Cash,2021-12-18,0
LN000012,CUST005298,Education,3266280,17.07,48,2017-11-05,2021-09-21,114510.33,On-time,Netbanking,2018-02-03,0
LN000089,CUST008123,Education,2424685,6.89,36,2024-07-28,2027-06-23,81274.09,On-time,Cash,2024-09-24,0
LN000307,CUST008412,Home,4245915,13.02,60,2018-03-02,2023-01-31,116833.43,On-time,Neft,2018-03-30,0
LN000373,CUST006937,Personal,561591,9.38,24,2016-09-14,2018-07-12,27789.39,On-time,Null,2016-12-11,0
LN000696,CUST006794,Education,3471663,8.18,72,2021-01-14,2026-12-03,71882.71,On-time,Auto-debit,2021-02-21,0
LN001265,CUST008957,Personal,2564727,21.71,60,2021-04-30,2026-02-20,89145.64,On-time,Neft,2021-06-23,0
LN001936,CUST000082,Home,4109695,6.72,18,2017-09-24,2019-02-16,251330.68,On-time,Cash,2017-11-09,0
LN002034,CUST005821,Home,4437237,11.56,36,2022-07-05,2025-05-31,166001.97,Missed,Neft,2022-09-24,0
LN002159,CUST005309,Personal,251440,12.85,24,2019-09-03,2021-07-15,13169.17,Late,Neft,2019-11-09,0
LN002366,CUST001982,Home,3685952,11.12,48,2018-11-17,2022-09-29,110947.16,On-time,Upi,2019-01-20,0
LN002619,CUST003192,Home,284701,18.53,36,2021-06-28,2024-06-18,12304.62,Late,Cash,2021-08-09,0
LN003093,CUST008911,Personal,3170103,12.43,48,2025-08-30,2029-07-25,98880.8,Late,Auto-debit,2025-10-22,1
LN003171,CUST003476,Home,10000,23.1,12,2020-02-10,2020-12-11,80868.8,On-time,Neft,2020-04-05,0
LN003377,CUST004218,Personal,2291074,19.49,36,2024-08-02,2027-06-23,100851.8,On-time,Card,2024-08-31,0
LN004162,CUST003073,Missing,3896442,17.93,24,2025-02-28,2027-01-26,220571.09,On-time,Neft,2025-04-29,0
LN004314,CUST005425,Personal,945493,22.12,60,2020-06-08,2025-07-01,33186.8,On-time,Auto-debit,2020-08-11,0
LN004368,CUST008131,Personal,3034468,21.48,60,2024-08-18,2029-09-14,104891.44,On-time,Upi,2024-11-04,0
LN004845,CUST004431,Personal,993710,14.93,60,2018-02-09,2022-12-16,28925.24,On-time,Cash,2018-04-16,0
LN004853,CUST006608,Personal,1302997,23.85,48,2023-01-17,2026-11-30,53042.84,On-time,Netbanking,2023-03-07,0
LN004892,CUST009210,Personal,3768579,18.56,36,2021-01-09,2023-11-11,162970.11,On-time,Netbanking,2021-02-27,1
LN005189,CUST002465,Business,369480,12.27,60,2016-08-16,2021-06-10,9935.93,On-time,Neft,2016-09-11,0
LN005242,CUST004788,Personal,4660725,23.87,72,2023-03-05,2029-02-26,157441.88,On-time,Upi,2023-04-04,0
LN005248,CUST000734,Personal,3149815,18.25,36,2023-12-30,2027-02-08,135398.3,On-time,Netbanking,2024-01-31,0
LN005304,CUST006631,Personal,3478775,17.33,48,2017-04-06,2021-02-05,122713.79,On-time,Cash,2017-05-28,0
LN005446,CUST007069,Personal,902273,21.88,24,2018-11-30,2020-12-07,54046.15,On-time,Cash,2019-01-05,1
LN005831,CUST001046,Education,4763512,11.65,48,2023-06-03,2027-05-18,145485.6,On-time,Auto-debit,2023-08-21,0
LN005896,CUST002867,Business,10000,21.74,24,2024-03-23,2026-03-20,190146.51,On-time,Card,2024-05-31,0
LN005932,CUST002922,Home,1837619,21.95,60,2016-06-18,2021-06-30,64240.1,Missed,Netbanking,2016-09-07,1
LN006180,CUST008907,Personal,3867557,20,72,2018-10-31,2024-11-09,87943.95,On-time,Netbanking,2018-11-26,0
LN006405,CUST005111,Business,4339316,21.23,60,2019-02-21,2024-02-11,149091.67,On-time,Netbanking,2019-03-23,0
LN006464,CUST009088,Home,1850429,15.91,36,2019-02-17,2021-12-20,75934.41,On-time,Upi,2019-04-30,0
LN006563,CUST009288,Home,675212,9.29,36,2024-11-25,2027-12-04,23983.16,On-time,Auto-debit,2025-02-27,1
LN006658,CUST000819,Personal,2017892,11.6,48,2016-04-02,2020-04-20,61545.71,Late,Auto-debit,2016-05-01,0
LN006743,CUST007954,Business,4383815,9.72,48,2019-02-05,2023-01-06,126838.38,On-time,Netbanking,2019-05-10,0
LN007284,CUST009337,Business,2863489,10.51,60,2019-12-24,2024-12-10,72804.21,On-time,Cash,2020-03-23,1
LN007599,CUST005470,Business,4477630,23.67,36,2025-02-06,2027-12-20,212699.86,Late,Upi,2025-03-14,0
LN007610,CUST001546,Home,3126895,20.3,48,2019-09-26,2023-10-20,5000,On-time,Auto-debit,2019-10-27,0
LN007806,CUST003539,Home,2830156,23.15,60,2017-06-14,2022-07-03,101767.69,On-time,Neft,2017-09-16,1
LN007837,CUST004291,Personal,10000,23.23,60,2016-04-07,2021-02-15,105079.81,On-time,Cash,2016-06-09,0
LN008213,CUST007454,Personal,2152094,14.1,60,2022-09-09,2027-09-14,61155.34,On-time,Upi,2022-11-27,0
LN008336,CUST005347,Personal,3756948,15.76,72,2019-12-29,2026-01-21,101521.08,On-time,Card,2020-03-04,0
LN008694,CUST006740,Auto,2295178,7.29,12,2017-09-16,2018-09-12,205208.04,On-time,Auto-debit,2017-12-04,0
LN008897,CUST002065,Business,4577276,9.3,24,2018-08-01,2020-08-13,226193.72,On-time,Neft,2018-10-25,0
LN009172,CUST000631,Business,158368,20.88,48,2019-03-05,2023-01-09,6054.94,On-time,Neft,2019-03-30,0
LN009278,CUST009190,Personal,1631589,13.44,48,2022-03-10,2026-03-23,5000,On-time,Netbanking,2022-05-11,1
LN009311,CUST007897,Personal,10000,8.72,48,2020-05-11,2024-06-02,19312.91,Late,Cash,2020-07-23,0
LN009369,CUST000561,Auto,4178684,18.88,20,2022-09-14,2027-09-17,135389.36,On-time,Upi,2022-11-26,0
LN009370,CUST007349,Education,2417416,6.78,48,2018-09-30,2022-08-25,64021.23,On-time,Neft,2018-11-05,1
LN009536,CUST001535,Business,1053750,15.77,48,2024-08-22,2028-06-03,35801.16,On-time,Netbanking,2024-10-10,0
LN009676,CUST006409,Auto,4436257,18.79,60,2021-06-12,2026-06-13,143402.01,On-time,Card,2021-07-31,1
LN000280,CUST002527,Home,2402286,11.81,48,2024-12-23,2028-11-18,73690.12,On-time,Netbanking,2025-02-02,0
LN000351,CUST001623,Home,241240,22.04,60,2019-03-01,2024-01-19,8451.44,On-time,Neft,2019-03-28,0
LN000523,CUST005564,Credit Line,4737798,8.76,36,2024-10-22,2027-10-12,166191.43,On-time,Card,2025-01-17,0
LN000663,CUST005542,Personal,800643,21.09,60,2024-07-30,2029-05-26,27415.35,On-time,Neft,2024-09-08,0
LN001101,CUST007011,Personal,4955377,10.12,36,2022-09-04,2025-07-22,179439.71,Missed,Auto-debit,2022-12-06,0
LN001433,CUST009404,Auto,2068490,8.62,12,2017-12-31,2018-12-01,187232.82,On-time,Auto-debit,2018-03-16,0
LN001796,CUST008906,Personal,4637383,21.64,48,2018-12-05,2022-11-23,180239.62,On-time,Neft,2019-02-04,0
LN001851,CUST009002,Home,2396630,19.83,48,2018-07-16,2022-05-12,89534.1,Late,Cash,2018-09-15,0
LN001966,CUST003108,Credit Line,2833294,14.75,72,2016-10-22,2022-10-08,74177.21,On-time,Card,2017-01-18,0
LN002506,CUST008798,Home,2667273,7.21,48,2025-01-28,2029-02-08,71594.05,Late,Netbanking,2025-03-07,0
LN002315,CUST001435,Business,3096682,16.06,72,2019-05-16,2025-05-19,10,On-time,Cash,2019-08-16,0
LN002403,CUST000762,Home,694468,16.97,24,2017-03-20,2019-01-16,38757.1,On-time,Upi,2017-05-30,0
LN002601,CUST004862,Personal,835240,17.22,72,2018-06-25,2024-06-01,23586.25,On-time,Cash,2018-09-10,0
LN003165,CUST003239,Auto,2611458,18.56,48,2021-01-29,2025-01-11,94795.93,On-time,Upi,2021-03-20,0
LN003205,CUST008748,Personal,1868696,19.42,60,2021-07-17,2026-06-18,61386.66,Late,Upi,2021-09-18,0
LN003322,CUST004790,Auto,1766051,20.37,36,2016-02-05,2018-12-16,79035.69,On-time,Cash,2016-03-13,0
LN003330,CUST007647,Credit Line,1813310,12.15,36,2016-04-04,2019-03-05,68729.49,Late,Upi,2016-05-24,0
LN003672,CUST007389,Personal,1568228,21.69,72,2019-07-30,2025-08-11,50126.67,On-time,Upi,2019-09-20,0
LN003895,CUST002859,Personal,4652690,18.28,60,2018-02-27,2022-12-14,148420.81,Late,Card,2018-05-31,0
LN004373,CUST009591,Credit Line,2027888,8.9,60,2019-08-25,2024-06-14,48838.3,Late,Neft,2019-10-26,0
LN004850,CUST003668,Personal,3794668,7.76,36,2023-04-10,2026-03-04,129946.3,On-time,Upi,2023-07-10,0
LN005338,CUST002075,Personal,4515613,12.98,36,2020-08-20,2023-09-23,174277.58,On-time,Auto-debit,2020-11-18,0
LN005516,CUST009324,Education,3889098,17.05,48,2021-10-26,2025-08-21,136280.48,On-time,Cash,2021-12-27,0
LN005562,CUST001008,Personal,2753486,8.11,36,2025-08-09,2028-08-17,95094.7,On-time,Cash,2025-09-19,0
LN005740,CUST006940,Personal,2032168,8.64,72,2017-11-19,2023-10-10,42856.17,On-time,Card,2018-01-28,1
LN006226,CUST010000,Personal,3855095,17.11,60,2018-04-25,2023-03-08,119218.81,Late,Netbanking,2018-06-01,0
LN006297,CUST001082,Personal,2774950,17.39,36,2017-12-15,2020-11-28,117295.59,On-time,Auto-debit,2018-02-14,0
LN007518,CUST006373,Auto,1886888,16.98,36,2021-10-29,2024-09-21,79113.02,Missed,Upi,2021-12-30,0
LN007609,CUST009939,Education,1254140,20.37,72,2022-09-10,2028-08-05,38707.64,On-time,Netbanking,2022-11-11,0
LN007817,CUST006226,Auto,1672296,13.81,36,2023-12-08,2026-11-21,65698.01,Late,Netbanking,2024-02-14,0
LN008069,CUST003619,Home,892811,18.78,20,2021-11-24,2025-10-25,32572.72,On-time,Auto-debit,2022-02-05,0
LN008450,CUST004741,Business,1327283,14.84,48,2023-04-12,2027-03-25,44065.8,On-time,Neft,2023-07-02,0
LN008555,CUST007978,Home,241081,16.22,18,2017-12-05,2019-04-14,16652,On-time,Netbanking,2018-01-09,0
LN008743,CUST006109,Business,804029,17.76,24,2021-05-20,2023-03-16,45400.84,Late,Upi,2021-07-30,0
LN008930,CUST000143,Auto,2421824,17.26,48,2023-05-09,2027-04-17,85288.57,On-time,Cash,2023-07-12,0
LN009333,CUST009414,Home,1627646,17.36,60,2020-01-29,2024-11-19,50674.05,Late,Neft,2020-03-25,1
LN009391,CUST005957,Personal,1922211,7.2,72,2025-03-23,2031-02-03,38230.64,On-time,Auto-debit,2025-05-10,0
LN009615,CUST004032,Personal,1336739,21.34,24,2022-10-24,2024-12-02,79469.13,On-time,Card,2022-11-29,0
LN009678,CUST003216,Auto,1835235,7.39,24,2023-08-08,2025-06-26,87770.11,Late,Neft,2023-09-03,0
LN009775,CUST004749,Personal,4669989,20.13,36,2017-12-09,2020-12-06,208060.98,Missed,Neft,2018-03-13,0
LN009866,CUST008527,Auto,1121145,18.3,36,2024-10-23,2027-10-03,48240.38,Late,Upi,2025-01-10,0
LN000024,CUST003867,Personal,1202704,20.59,48,2018-10-26,2022-08-29,45692.73,On-time,Auto-debit,2018-11-26,0
LN000053,CUST006691,Home,4297738,10.35,36,2020-12-02,2023-11-11,156449.6,On-time,Auto-debit,2021-02-06,0
LN000293,CUST006887,Business,10000,9.75,36,2020-12-11,2023-10-27,39227.59,On-time,Neft,2021-02-21,0
LN000524,CUST005782,Home,1451900,14.53,36,2021-01-31,2024-02-12,57910.64,On-time,Card,2021-04-25,0
LN000631,CUST001378,Personal,2375262,13.69,72,2022-04-27,2028-02-25,60087.53,Missed,Card,2022-07-25,0
LN000643,CUST001617,Personal,640443,23.54,48,2024-04-02,2028-02-23,25905.92,On-time,Card,2024-05-24,0
