LoanID,CustomerID,RegionID,Application_Date,Approval_Status,Disbursement_Date,Loan_Amount,Interest_Rate,Term_Months,Loan_Type,CreditScore_At_Application,EMI_Amount,Collateral_Type,Payment_Frequency,Channel,SourceSystem,Default_Status,Default_Date
L0006226,C000313,R0075,02-17-2024,Approved,22-Mar-2024 13:36,8015.87,15.44,72.0,MORTGAGE,742,171.42,FD,Monthly,Agent,Salesforce,1,
L0006227,C005432,R0198,10-26-2024,Approved,17-Nov-2024 05:12,14706.57,8.8,60.0,BUSINESS LOAN,681,303.86,NONE,Monthly,Branch,PartnerAPI,0,
L0006228,C004963,R0068,2024/12/02 11:59:41,Approved,"Dec 06, 2024",8530.17,14.58,60.0,auto loan,702,201.06,Property,Biweekly,Branch,Salesforce,0,
L0006229,C006535,R0399,10-14-2025,Pending,,15976.12,14.04,48.0,Gold loan,826,436.89,Vehicle,Biweekly,Partner,Salesforce,0,
L0006230,C003711,R0269,24-Feb-2023 07:23,Approved,2023/03/03 07:23:31,8452.63,7.34,812.1799658814936,Education loan,677,203.74,,Biweekly,Online,Salesforce,0,
L0006231,C000977,R0362,"Sep 19, 2022",Approved,11-14-2022,11138.48,9.17,84.0,Auto Loan,655,180.17,Guarantee,Monthly,MobileApp,Salesforce,1,
L0006232,C007126,R0284,2021-05-19,Approved,06-23-2021,22833.95,15.13,,Gold Loan,687,1108.55,Gold,Monthly,Branch,CoreBank,0,
L0006233,C005007,R0005,18-Dec-2023 03:10,Approved,12-24-2023,9189.19,12.29,48.0,Business Loan,567,243.3,None,Biweekly,Online,CoreBank,0,
L0006234,C002915,R0458,07/07/2025,Approved,"Aug 27, 2025",17696.08,14.62,60.0,business loan,543,417.47,NONE,MONTHLY,Agent,Salesforce,0,
L0006235,C003977,R0417,"Feb 15, 2022",Pending,,13019.3,9.36,24.0,business loan,748,596.94,None,Biweekly,Partner,Campaign,0,
L0006236,C006476,R0155,10-13-2022,Approved,22-Nov-2022 19:23,8861.01,15.51,72.0,Mortgage,647,189.83,Guarantee,MONTHLY,Online,Campaign,0,
L0006237,C005618,R0389,06-27-2021,Approved,2021/08/03 05:13:55,6905.87,11.76,12.0,Mortgage,761,612.8,Guarantee,Monthly,Online,Campaign,0,
L0006238,C007756,R0007,25/05/2025,Approved,"Jul 21, 2025",14577.2,7.97,36.0,AUTO LOAN,604,456.59,NONE,MONTHLY,MobileApp,Campaign,0,
L0006239,C003974,R0124,14-Oct-2022 02:32,Approved,24/11/2022,14712.27,7.84,72.0,BUSINESS LOAN,664,256.81,Vehicle,MONTHLY,Partner,PartnerAPI,1,
L0006240,C005902,R0462,"Jul 25, 2024",Approved,09/09/2024,12585.8,5.48,12.0,Mortgage,644,1080.21,Property,Monthly,Branch,Campaign,1,
L0006241,C000859,R0234,"Sep 07, 2023",Approved,09-12-2023,8263.04,10.16,18.0,Gold Loan,637,496.86,Vehicle,Biweekly,Agent,CoreBank,0,
L0006242,C004612,R0240,16-Jan-2022 17:37,Approved,"Feb 24, 2022",11817.15,8.29,18.0,business loan,541,700.43,FD,MONTHLY,MobileApp,CoreBank,0,
L0006243,C003704,R0125,14-Dec-2020 03:17,Approved,10/02/2021,11543.78,11.19,12.0,Personal Loan,713,1021.28,Vehicle,Biweekly,BRANCH,Campaign,0,
L0006244,C006291,R0164,31/05/2023,Rejected,,15615.58,15.43,24.0,Business Loan,589,760.34,Gold,Biweekly,Branch,Campaign,0,
L0006245,C002735,R0096,"Dec 20, 2020",Pending,,9901.32,7.6,24.0,Auto loan,639,446.01,FD,MONTHLY,BRANCH,CoreBank,0,
L0006246,C001089,R0104,2021-09-10,Approved,04/10/2021,12312.62,9.37,24.0,Home Loan,602,564.59,Gold,Monthly,Agent,PartnerAPI,0,
L0006247,C004011,R0301,09/10/2021,Approved,30/11/2021,7527.75,11.76,24.0,Personal loan,517,353.51,Guarantee,Biweekly,BRANCH,Campaign,0,
L0006248,C006651,R0440,2021-02-16,Approved,"Feb 17, 2021",10455.94,13.19,24.0,Gold loan,751,498.03,Property,MONTHLY,Agent,PartnerAPI,0,
L0006249,C006388,R0089,"Apr 27, 2025",Approved,2025-05-15,11331.54,8.16,24.0,Auto Loan,669,513.32,NONE,Monthly,Online,Salesforce,0,
L0006250,C002273,R0162,02-15-2025,Approved,"Mar 22, 2025",10938.16,,60.0,AUTO LOAN,739,273.08,Guarantee,MONTHLY,MobileApp,Salesforce,0,
L0006251,C000979,R0329,"Jul 02, 2023",Approved,06-Jul-2023 10:52,26627.01,2.5,18.0,Gold Loan,677,1508.73,FD,Monthly,MobileApp,Campaign,0,
L0006252,C004930,R0203,2021/06/16 19:27:14,Approved,"Jul 31, 2021",8171.64,6.87,24.0,Auto Loan,649,365.38,Vehicle,Biweekly,Partner,PartnerAPI,0,
L0006253,C007396,R0288,10/05/2022,Approved,"May 31, 2022",12117.56,15.35,48.0,HOME LOAN,703,339.39,None,Monthly,MobileApp,CoreBank,0,
L0006254,C005271,R0295,2023/01/05 21:53:09,Approved,2023/01/27 21:53:09,11507.94,4.97,24.0,Education Loan,636,504.71,None,MONTHLY,Partner,Salesforce,0,
L0006255,C003357,R0084,"Dec 25, 2022",Approved,01-12-2023,26440.49,14.9,48.0,MORTGAGE,744,734.52,NONE,Monthly,Branch,PartnerAPI,0,
L0006256,C003533,R0403,"Aug 03, 2025",Approved,2025/09/06 22:09:36,,11.45,36.0,Gold Loan,609,331.12,NONE,MONTHLY,MobileApp,PartnerAPI,0,
L0006257,C002632,R0017,25/05/2022,Approved,"Jul 16, 2022",9363.51,11.23,84.0,business loan,665,161.46,None,Biweekly,MobileApp,Salesforce,0,
L0006258,C000489,R0227,02/01/2025,Rejected,,20655.48,8.25,84.0,Auto loan,751,324.52,NONE,Monthly,Online,Campaign,0,
L0006259,C001618,R0270,26/02/2025,Approved,,17656.64,12.84,60.0,Home Loan,639,400.3,Gold,MONTHLY,Agent,Campaign,0,
L0006260,C007925,R0013,02/10/2024,Approved,08/11/2024,11199.54,14.75,24.0,PERSONAL LOAN,697,541.7,Gold,MONTHLY,Online,CoreBank,0,
L0006261,C006916,R0319,2023/09/03 03:52:16,Approved,2023/10/04 03:52:16,6864.38,120.18931838536218,36.0,Home Loan,546,220.69,NONE,Biweekly,Branch,PartnerAPI,1,
L0006262,C003047,R0467,21-Feb-2024 21:04,Approved,2024-04-07,11235.87,13.2,60.0,MORTGAGE,563,256.8,,MONTHLY,MobileApp,PartnerAPI,0,
L0006263,C007127,R0398,"Oct 31, 2024",Approved,2024/11/13 08:20:59,11742.25,21.51,72.0,personal loan,637,291.63,None,Monthly,BRANCH,CoreBank,0,
L0006264,C002902,R0409,03-Dec-2021 06:35,Approved,08/12/2021,22286.73,14.59,84.0,personal loan,697,424.95,Guarantee,Biweekly,BRANCH,Salesforce,0,
L0006265,C004783,R0110,29/04/2025,Approved,2025-06-09,16879.24,12.47,48.0,PERSONAL LOAN,626,448.4,NONE,MONTHLY,MobileApp,CoreBank,0,
L0006266,C007459,R0299,06/07/2023,Approved,27/08/2023,7706.94,17.74,18.0,Gold Loan,672,490.79,Vehicle,Biweekly,MobileApp,PartnerAPI,0,
L0006267,C001026,R0279,12-05-2024,Approved,2025-01-09,13313.18,18.21,72.0,BUSINESS LOAN,693,305.23,NONE,MONTHLY,MobileApp,CoreBank,0,
L0006268,C006352,R0308,2022-05-06,Approved,15/05/2022,22640.59,11.04,24.0,EDUCATION LOAN,702,1055.65,Gold,MONTHLY,Branch,Salesforce,0,
L0006269,C003263,R0243,23/09/2025,Approved,10-17-2025,17118.69,11.34,24.0,EDUCATION LOAN,636,800.57,NONE,MONTHLY,Online,Salesforce,0,
L0006270,C002221,R0245,04-27-2023,Approved,19-Jun-2023 23:19,12853.52,16.99,18.0,Gold Loan,671,813.95,FD,Biweekly,MobileApp,CoreBank,0,
L0006271,C005062,R0165,2024/12/10 03:31:48,Approved,01-02-2025,14498.07,13.11,84.0,Business loan,611,264.62,Gold,MONTHLY,Agent,Campaign,0,
L0006272,C007462,R0031,16/05/2021,Rejected,,15213.29,12.47,12.0,Home loan,652,1355.03,FD,MONTHLY,Agent,CoreBank,0,
L0006273,C006818,R0311,2023/10/18 07:46:54,Approved,,14650.42,15.72,24.0,Gold Loan,629,715.37,Guarantee,MONTHLY,Online,Salesforce,0,
L0006274,C002893,R0318,11-Mar-2021 16:26,Approved,03-27-2021,12557.87,7.14,60.0,Personal Loan,699,249.49,NONE,Biweekly,Agent,Campaign,0,
L0006275,C000273,R0229,07-19-2022,Approved,"Jul 28, 2022",7001.63,14.63,18.0,auto loan,667,435.58,Guarantee,Biweekly,Partner,PartnerAPI,0,
L0006276,C001082,R0135,"Aug 23, 2023",Approved,13-Sep-2023 13:49,10374.34,12.71,84.0,Auto loan,664,187.1,NONE,Monthly,Branch,Campaign,0,
L0006277,C004634,R0274,05-Jul-2023 23:57,Approved,12-Jul-2023 23:57,10195.72,7.26,24.0,Business loan,571,457.69,Vehicle,Biweekly,MobileApp,Salesforce,0,
L0006278,C004264,R0430,09-Oct-2022 02:14,Pending,,11839.99,9.06,84.0,Education Loan,620,190.86,Gold,MONTHLY,Agent,PartnerAPI,0,
L0006279,C007199,R0263,2024/06/04 03:19:14,Approved,06-11-2024,12504.91,5.25,12.0,Business Loan,763,1071.95,Vehicle,Biweekly,MobileApp,PartnerAPI,1,
L0006280,C004312,R0340,2022-02-02,Approved,07/03/2022,12521.99,5.34,24.0,personal loan,670,551.27,None,Biweekly,Partner,PartnerAPI,0,
L0006281,C005223,R0428,16/09/2022,Pending,,8752.95,12.64,18.0,MORTGAGE,619,536.38,NONE,Monthly,Online,Campaign,0,
L0006282,C005536,R0484,05-08-2022,Rejected,,9041.44,11.35,48.0,Personal Loan,718,235.22,Vehicle,Monthly,Partner,PartnerAPI,0,
L0006283,C004002,R0274,2024/06/09 20:28:39,Approved,07-15-2024,13055.33,3.15,84.0,Education loan,615,173.39,None,Monthly,Partner,PartnerAPI,0,
L0006284,C007003,R0068,"Aug 11, 2022",Approved,09-22-2022,6822.77,11.6,72.0,Auto Loan,627,131.97,Vehicle,Biweekly,Branch,Salesforce,0,
L0006285,C005204,R0246,2023-06-29,Approved,07-25-2023,4468.61,12.26,36.0,HOME LOAN,731,148.98,FD,Biweekly,MobileApp,CoreBank,0,
L0006286,C006223,R0028,20-Jul-2025 12:53,Approved,07-30-2025,11691.65,10.04,60.0,Gold Loan,610,248.64,Property,Monthly,Online,Salesforce,0,
L0006287,C000782,R0424,"Oct 01, 2022",Rejected,,15336.98,9.42,48.0,Gold loan,740,384.73,Property,Monthly,Agent,Salesforce,0,
L0006288,C005085,R0410,"Sep 09, 2023",Approved,14/09/2023,5488.72,12.54,84.0,Business loan,660,98.48,Gold,Monthly,MobileApp,CoreBank,0,
L0006289,C003091,R0492,2023-02-02,Approved,,14805.69,12.59,18.0,GOLD LOAN,583,906.94,None,Monthly,Partner,CoreBank,0,
L0006290,C007697,R0479,06-30-2021,Approved,01-Aug-2021 15:17,11483.45,14.33,72.0,Mortgage,635,238.66,Vehicle,Biweekly,BRANCH,Campaign,0,
L0006291,C007426,R0350,19/12/2022,Approved,31-Jan-2023 13:22,10458.36,17.85,84.0,Education loan,791,218.89,NONE,MONTHLY,Partner,PartnerAPI,0,
L0006292,C000147,R0254,02-04-2025,Approved,22-Mar-2025 00:19,14436.21,12.61,18.0,Gold loan,771,884.45,Vehicle,Monthly,Partner,PartnerAPI,0,
L0006293,C006429,R0253,"Sep 25, 2022",Approved,"Sep 27, 2022",5173.01,5.72,84.0,Mortgage,583,74.88,Guarantee,Monthly,BRANCH,CoreBank,0,
L0006294,C005781,R0036,"Jul 22, 2025",Approved,14-Sep-2025 16:13,10263.93,12.97,18.0,BUSINESS LOAN,751,630.55,FD,Biweekly,Online,Salesforce,0,
L0006295,C003884,R0475,15-Jan-2021 15:43,Approved,,11184.37,12.74,12.0,BUSINESS LOAN,646,997.59,Gold,MONTHLY,Branch,PartnerAPI,0,
L0006296,C007805,R0174,2025/02/02 23:27:09,Approved,"Mar 20, 2025",8028.37,15.25,48.0,Business Loan,835,224.45,Guarantee,MONTHLY,BRANCH,Salesforce,0,
L0006297,C003852,R0256,04/10/2025,Approved,27/10/2025,12018.98,12.84,24.0,Personal loan,,570.5,Gold,MONTHLY,Partner,Salesforce,0,
L0006298,C006362,R0029,2023-08-05,Approved,2023-08-24,6912.66,2.5,48.0,AUTO LOAN,750,151.48,FD,Biweekly,MobileApp,CoreBank,0,
L0006299,C005689,R0237,2021-03-06,Approved,"May 03, 2021",17225.27,11.61,12.0,AUTO LOAN,632,1527.3,Vehicle,MONTHLY,Agent,Campaign,0,
L0006300,C004620,R0234,19/08/2021,Approved,12-Sep-2021 13:57,15222.09,17.96,48.0,Home Loan,608,446.83,Gold,Monthly,Partner,Salesforce,0,
L0006301,C007500,R0361,15/09/2021,Approved,"Oct 03, 2021",9811.48,7.39,84.0,Auto Loan,670,149.96,None,Biweekly,BRANCH,Salesforce,0,
L0006302,C001000,R0169,2021/04/18 16:43:59,Approved,01/05/2021,10941.97,17.94,24.0,Education Loan,623,545.95,None,MONTHLY,MobileApp,Salesforce,0,
L0006303,C002228,R0384,2024-10-16,Approved,2024-12-03,11154.17,16.71,36.0,Auto Loan,633,396.07,Vehicle,MONTHLY,Online,Salesforce,0,
L0006304,C000161,R0184,21/07/2022,Approved,2022-09-14,16455.27,7.92,18.0,Gold loan,709,972.57,Guarantee,Biweekly,MobileApp,Salesforce,1,
L0006305,C007132,R0166,2025-06-26,Pending,,8909.65,14.83,18.0,mortgage,,555.11,None,MONTHLY,MobileApp,CoreBank,0,
L0006306,C006831,R0127,2024/11/15 21:06:03,Approved,11-Jan-2025 21:06,13540.21,13.93,48.0,Education Loan,694,369.53,None,MONTHLY,BRANCH,PartnerAPI,0,
L0006307,C006309,R0461,"Sep 24, 2024",Approved,2024/11/01 09:42:08,14570.4,7.78,60.0,Personal loan,590,293.9,NONE,MONTHLY,Online,Salesforce,0,
L0006308,C003998,R0217,12-May-2021 08:03,Approved,,4090.9,11.1,60.0,Home Loan,725,89.15,Vehicle,Monthly,BRANCH,PartnerAPI,0,
L0006309,C005042,R0135,11-19-2022,Approved,,12199.85,9.33,24.0,Gold Loan,698,559.2,Property,Monthly,BRANCH,PartnerAPI,0,
L0006310,C000092,R0392,2024-01-28,Pending,,14975.05,15.43,12.0,Mortgage,637,1354.66,FD,Biweekly,Agent,Salesforce,0,
L0006311,C002100,R0067,11-20-2021,Approved,09/12/2021,22721.15,12.74,60.0,personal loan,716,513.96,Vehicle,Biweekly,Partner,CoreBank,0,
L0006312,C002921,R0452,06/09/2021,Approved,2021/10/14 22:01:30,12786.75,12.41,18.0,Education Loan,855,782.2,Property,Biweekly,Agent,Salesforce,1,
L0006313,C003567,R0009,04/11/2021,Approved,18/12/2021,9989.61,7.98,24.0,HOME LOAN,595,451.71,Property,MONTHLY,Branch,CoreBank,0,
L0006314,C002054,R0210,2022-11-16,Approved,2023-01-07,8821.24,11.66,72.0,education loan,748,170.9,Gold,MONTHLY,Partner,Campaign,0,
L0006315,C004221,R0448,"Dec 26, 2020",Approved,16-Jan-2021 04:25,9643.24,8.95,72.0,AUTO LOAN,673,173.59,Property,Biweekly,MobileApp,Campaign,0,
L0006316,C002360,R0449,07/03/2025,Pending,,18673.36,14.84,18.0,BUSINESS LOAN,597,1163.53,Vehicle,Monthly,Agent,PartnerAPI,0,
L0006317,C001554,R0112,12-02-2023,Rejected,,11136.76,13.53,24.0,BUSINESS LOAN,689,532.24,FD,Biweekly,Online,PartnerAPI,0,
L0006318,C007187,R0118,"Nov 12, 2020",Approved,2020-11-16,12036.31,9.1,12.0,MORTGAGE,481,1053.15,None,Monthly,MobileApp,CoreBank,0,
L0006319,C006917,R0287,"Aug 24, 2024",Approved,2024/09/03 13:46:30,25156.29,16.47,24.0,Home Loan,698,1237.39,Property,Monthly,MobileApp,CoreBank,0,
L0006320,C000633,R0481,09-Dec-2021 10:14,Approved,2022-02-02,17304.02,8.0,48.0,home loan,667,422.44,Property,Biweekly,Agent,CoreBank,0,
L0006321,C001212,R0101,2024-05-04,Pending,,10811.78,22.81,72.0,Auto loan,748,276.88,Guarantee,MONTHLY,BRANCH,CoreBank,0,
L0006322,C007799,R0102,03/11/2022,Approved,,11334.1,9.75,60.0,education loan,712,239.42,Property,Monthly,Partner,Salesforce,1,"Mar 13, 2023"
L0006323,C002945,R0329,2025-06-03,Approved,"Jul 31, 2025",9557.62,8.63,18.0,Auto Loan,681,567.99,NONE,Biweekly,Partner,Campaign,0,
L0006324,C000431,R0291,2022-05-09,Approved,2022/06/04 18:44:39,14698.66,14.31,18.0,Education loan,712,912.21,Property,Monthly,Agent,Salesforce,0,
L0006325,C002013,R0190,05-Dec-2022 06:34,Approved,2023-01-31,10268.76,10.55,12.0,BUSINESS LOAN,599,905.42,,Monthly,Agent,Campaign,0,
L0006326,C004473,R0452,03-Oct-2024 10:56,Approved,2024-11-02,10989.33,10.33,48.0,home loan,685,280.46,Property,Monthly,Branch,Campaign,1,
L0006327,C005155,R0186,10-30-2024,Approved,2024/11/19 22:15:07,22981.37,13.17,36.0,MORTGAGE,714,776.22,Property,Monthly,Online,Campaign,0,
L0006328,C002611,R0421,"Oct 26, 2025",Approved,07-Nov-2025 01:28,12257.51,5.23,60.0,EDUCATION LOAN,708,232.61,FD,MONTHLY,Online,Campaign,0,
L0006329,C004208,R0384,04/09/2023,Approved,17/10/2023,6368.53,14.62,24.0,Gold loan,811,307.64,,Biweekly,Online,Salesforce,0,
L0006330,C006173,R0323,11/01/2023,Approved,01-25-2023,17020.18,13.16,48.0,Home loan,742,457.96,NONE,Biweekly,Agent,Campaign,0,
L0006331,C000616,R0365,2022-04-25,Rejected,,13478.89,13.27,72.0,business loan,776,272.5,Gold,MONTHLY,Online,CoreBank,0,
L0006332,C002640,R0436,29-Jun-2024 21:25,Approved,2024/06/30 21:25:07,10687.69,11.26,18.0,Mortgage,715,648.09,Guarantee,MONTHLY,Partner,Campaign,0,
L0006333,C001407,R0391,10-Mar-2023 18:55,Approved,"Mar 16, 2023",6117.42,3.96,36.0,auto loan,685,180.5,Guarantee,MONTHLY,Partner,CoreBank,0,
L0006334,C000526,R0473,10-05-2025,Approved,"Oct 29, 2025",9493.6,10.04,12.0,BUSINESS LOAN,663,834.81,Property,Biweekly,MobileApp,Salesforce,0,
L0006335,C006567,R0125,12-02-2021,Pending,,12274.22,15.99,24.0,Mortgage,784,600.93,Gold,Monthly,BRANCH,Campaign,0,
L0006336,C007783,R0022,14/06/2023,Approved,06-15-2023,12731.16,20.04,48.0,Education loan,740,387.69,None,Monthly,Branch,Salesforce,1,
L0006337,C005689,R0222,2023-11-02,Approved,11/12/2023,16076.93,10.47,36.0,Business Loan,632,522.31,Property,Biweekly,Branch,CoreBank,0,
L0006338,C006044,R0113,20/06/2025,Pending,,7099.61,18.6,84.0,Home Loan,833,151.73,Gold,Biweekly,BRANCH,Campaign,1,
L0006339,C001734,R0244,27/02/2022,Approved,"Apr 22, 2022",10500.07,3.38,48.0,Auto Loan,785,234.18,Guarantee,Biweekly,Online,PartnerAPI,0,
L0006340,C001138,R0189,2024/06/13 07:51:02,Pending,,12846.88,15.1,48.0,auto loan,575,358.19,NONE,MONTHLY,MobileApp,Salesforce,0,
L0006341,C006914,R0081,01-Oct-2024 15:48,Approved,10-03-2024,14170.94,12.79,84.0,Mortgage,632,256.18,Guarantee,Biweekly,MobileApp,PartnerAPI,0,
L0006342,C005144,R0038,02-12-2024,Approved,01/04/2024,,19.18,48.0,Auto loan,566,292.45,Vehicle,Biweekly,Online,Campaign,0,
L0006343,C005105,R0152,2025-02-07,Approved,2025-04-05,9995.33,11.66,24.0,PERSONAL LOAN,741,468.93,FD,MONTHLY,Branch,Salesforce,0,
L0006344,C006981,R0286,2024-02-15,Approved,18-Feb-2024 17:25,18964.53,10.54,84.0,Home Loan,686,320.15,Guarantee,Monthly,MobileApp,PartnerAPI,1,
L0006345,C001832,R0028,11-22-2021,Approved,12-20-2021,7153.64,12.86,36.0,Gold loan,653,240.55,Property,Monthly,Branch,CoreBank,1,
L0006346,C001180,R0356,03-Sep-2023 16:45,Approved,2023-10-27,7561.44,19.17,24.0,GOLD LOAN,699,381.79,NONE,MONTHLY,Branch,Salesforce,0,
L0006347,C003062,R0257,2020/11/30 06:28:11,Approved,10/01/2021,14928.93,13.84,36.0,EDUCATION LOAN,750,509.08,Property,Monthly,BRANCH,PartnerAPI,0,
L0006348,C005699,R0146,2023/10/22 17:58:58,Approved,13/11/2023,10546.85,4.87,72.0,Mortgage,547,169.22,Guarantee,MONTHLY,Agent,Salesforce,0,
L0006349,C001273,R0063,2025-01-30,Approved,23/03/2025,8886.58,14.34,12.0,Home loan,593,799.32,None,Monthly,Branch,Salesforce,0,
L0006350,C002720,R0019,16-May-2025 11:44,Approved,2025-07-09,8219.22,6.58,84.0,education loan,738,60561.74956242562,Vehicle,Monthly,Online,Salesforce,0,
L0006351,C006859,R0247,01/09/2025,Approved,,9121.15,18.82,12.0,gold loan,762,839.79,None,MONTHLY,BRANCH,PartnerAPI,0,
L0006352,C002105,R0461,28/07/2021,Approved,2021-08-08,6421.13,14.95,60.0,Auto loan,733,152.59,FD,MONTHLY,MobileApp,Salesforce,0,
L0006353,C003599,R0369,07-Aug-2021 14:48,Approved,2021-09-04,13610.15,8.17,18.0,Education loan,677,805.96,None,MONTHLY,Online,PartnerAPI,0,
L0006354,C004440,R0136,08/10/2022,Approved,22/10/2022,15244.33,9.12,48.0,Mortgage,734,380.23,Guarantee,Biweekly,BRANCH,PartnerAPI,0,
L0006355,C005255,R0244,21/08/2022,Approved,21/09/2022,13218.21,18.76,60.0,Home Loan,636,341.14,NONE,MONTHLY,Online,Campaign,0,
L0006356,C005798,R0240,20-Jul-2023 11:46,Approved,2023/09/13 11:46:19,12928.02,14.16,36.0,Gold Loan,613,442.85,Property,Biweekly,BRANCH,Campaign,0,
L0006357,C006966,R0312,08/11/2021,Approved,25/11/2021,7895.42,11.07,24.0,Education Loan,583,368.25,FD,MONTHLY,Branch,PartnerAPI,0,
L0006358,C004010,R0222,2024/07/28 20:07:12,Rejected,,17306.77,10.81,12.0,Gold loan,729,1528.07,Vehicle,MONTHLY,Branch,Campaign,0,
L0006359,C002033,R0030,26/10/2021,Pending,,13474.85,16.35,48.0,Gold Loan,663,384.3,Gold,Biweekly,Online,PartnerAPI,0,
L0006360,C000631,R0433,12-24-2020,Rejected,,12367.74,23.45,24.0,Mortgage,617,650.51,Guarantee,MONTHLY,Agent,CoreBank,0,
L0006361,C006377,R0105,2020-12-21,Approved,,8462.85,11.92,36.0,Auto Loan,595,280.76,FD,Monthly,MobileApp,CoreBank,0,
L0006362,C006266,R0086,10-19-2023,Approved,11-05-2023,12359.98,10.17,48.0,BUSINESS LOAN,626,314.49,Guarantee,Monthly,Online,Campaign,0,
L0006363,C002221,R0113,07-Nov-2024 23:36,Rejected,,5592.58,9.85,36.0,Auto Loan,740,180.06,FD,Monthly,Branch,Campaign,0,
L0006364,C006745,R0492,11-18-2020,Approved,07-Dec-2020 23:36,15921.26,8.3,72.0,Business Loan,708,281.49,None,Monthly,MobileApp,CoreBank,0,
L0006365,C003078,R0422,05-02-2024,Approved,2024-06-23,16265.09,,36.0,Mortgage,667,542.02,FD,MONTHLY,Branch,Campaign,0,
L0006366,C000809,R0021,2025-03-31,Approved,05-04-2025,8013.66,,48.0,Auto Loan,700,201.4,Guarantee,Monthly,Online,PartnerAPI,0,
L0006367,C004737,R0407,"Jan 06, 2021",Approved,,10526.91,11.55,36.0,education loan,599,347.39,Property,Biweekly,Branch,Campaign,0,
L0006368,C000017,R0481,2023/10/03 19:19:44,Approved,10-Oct-2023 19:19,14026.9,13.93,36.0,business loan,598,478.93,Gold,MONTHLY,MobileApp,Salesforce,0,
L0006369,C004140,R0329,08-Oct-2022 06:59,Approved,2022-10-11,12719.35,14.65,18.0,Business loan,567,791.4,None,Biweekly,BRANCH,CoreBank,0,
L0006370,C005702,R0425,"Dec 13, 2020",Rejected,,14959.83,9.81,36.0,Personal loan,622,481.38,Property,Monthly,Agent,Campaign,0,
L0006371,C004860,R0286,2022-03-24,Approved,05-09-2022,8707.73,11.03,18.0,Personal Loan,631,527.1,FD,Biweekly,BRANCH,Salesforce,0,
L0006372,C002836,R0109,"Aug 04, 2021",Approved,2021/08/06 03:49:48,18014.93,9.62,12.0,Auto Loan,737,1580.62,Guarantee,MONTHLY,Branch,CoreBank,0,
L0006373,C006153,R0028,07/06/2025,Approved,2025/07/25 09:13:22,8590.85,18.18,60.0,Auto Loan,732,218.99,NONE,Biweekly,BRANCH,Salesforce,1,
L0006374,C005982,R0022,"Nov 16, 2022",Approved,28/11/2022,13027.93,17.16,60.0,Personal Loan,583,324.9,Property,MONTHLY,Online,CoreBank,0,
L0006375,C005152,R0083,03-Jan-2024 16:25,Rejected,,5413.36,16.54,12.0,GOLD LOAN,753,492.54,Guarantee,MONTHLY,Partner,PartnerAPI,1,
L0006376,C004420,R0434,04-Mar-2021 12:40,Approved,01/05/2021,6471.59,12.23,24.0,Auto Loan,675,305.34,Guarantee,MONTHLY,Online,Campaign,0,
L0006377,C003926,R0265,17/03/2023,Approved,03-27-2023,13384.58,14.0,72.0,auto loan,736,275.8,,MONTHLY,Agent,Campaign,0,
L0006378,C003778,R0336,13/07/2021,Approved,07-16-2021,18147.96,8.12,84.0,Gold Loan,703,283.94,NONE,MONTHLY,BRANCH,CoreBank,0,
L0006379,C003483,R0349,"May 21, 2023",Approved,24/05/2023,6283.6,15.07,18.0,BUSINESS LOAN,710,392.21,None,MONTHLY,MobileApp,Campaign,0,
L0006380,C006805,R0222,25/04/2022,Approved,2022-06-13,5587.37,14.4,36.0,Education loan,637,192.05,Vehicle,MONTHLY,Branch,Campaign,0,
L0006381,C000393,R0135,14-Mar-2022 20:27,Approved,,9348.6,16.26,60.0,Auto Loan,765,228.63,None,MONTHLY,Partner,Salesforce,0,
L0006382,C004157,R0338,2024/11/11 12:04:26,Approved,2024-12-02,15450.96,6.29,60.0,Mortgage,610,300.8,NONE,Biweekly,Partner,Campaign,0,
L0006383,C003320,R0342,12-06-2023,Approved,2024/02/02 07:30:06,12890.6,13.54,24.0,Education Loan,715,616.12,Property,Monthly,Agent,Salesforce,0,
L0006384,C002998,R0249,"Sep 07, 2021",Approved,10-03-2021,14470.8,11.56,84.0,home loan,635,42094.55954790523,Guarantee,Monthly,Online,Campaign,0,
L0006385,C006688,R0239,2021-04-20,Pending,,9478.51,16.91,24.0,Business Loan,900,468.23,FD,Monthly,BRANCH,Salesforce,1,
L0006386,C005045,R0146,02-11-2023,Approved,03-29-2023,9838.0,7.96,24.0,Personal Loan,617,444.77,None,MONTHLY,Partner,PartnerAPI,0,
L0006387,C007896,R0094,24/01/2024,Pending,,13076.93,13.19,24.0,Mortgage,605,622.87,None,Monthly,MobileApp,CoreBank,1,
L0006388,C005181,R0323,2021-07-02,Approved,08-26-2021,19014.89,12.06,60.0,Personal Loan,706,423.55,Vehicle,Monthly,Agent,Campaign,0,
L0006389,C006186,R0341,18-Mar-2024 08:54,Approved,,18850.17,12.72,36.0,Business Loan,600,632.6,Vehicle,Biweekly,Online,PartnerAPI,0,
L0006390,C001734,R0176,02-07-2021,Approved,2021-03-10,8310.0,9.64,84.0,BUSINESS LOAN,712,136.42,Property,Monthly,Online,CoreBank,0,
L0006391,C002287,R0434,2025-10-01,Pending,,16931.03,10.74,18.0,Education Loan,831,1022.61,Gold,Biweekly,MobileApp,PartnerAPI,0,
L0006392,C005423,R0140,23/03/2023,Approved,05-20-2023,10272.78,13.06,72.0,Education Loan,809,206.54,NONE,MONTHLY,Online,Salesforce,0,
